# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.287943 -----------------
#dely    BF
0.050  0.4421  0.0028
0.150  0.4204  0.0028
0.250  0.3477  0.0024
0.350  0.3328  0.0024
0.450  0.2806  0.0022
0.550  0.2576  0.0021
0.650  0.1957  0.0018
0.750  0.1656  0.0016
0.850  0.1384  0.0015
0.950  0.0956  0.0012
1.050  0.0711  0.0010
1.150  0.0471  0.0007
1.250  0.0388  0.0007
1.350  0.0239  0.0005
1.450  0.0104  0.0003
1.550  0.0057  0.0002
1.650  0.0059  0.0002
1.750 -0.0001 -0.0000
