# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.155366 -----------------
#dely    BF    dB     BFVar
0.050  0.1598  0.0001  0.0028
0.150  0.1519  0.0001  0.0027
0.250  0.1471  0.0001  0.0023
0.350  0.1436  0.0001  0.0024
0.450  0.1389  0.0001  0.0029
0.550  0.1316  0.0001  0.0024
0.650  0.1220  0.0001  0.0014
0.750  0.1113  0.0001  0.0020
0.850  0.0993  0.0001  0.0014
0.950  0.0853  0.0001  0.0012
1.050  0.0719  0.0001  0.0013
1.150  0.0585  0.0001  0.0012
1.250  0.0456  0.0001  0.0010
1.350  0.0346  0.0001  0.0006
1.450  0.0244  0.0000  0.0011
1.550  0.0161  0.0000  0.0005
1.650  0.0089  0.0000  0.0005
1.750  0.0027  0.0000  0.0002
