# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.0378313 -----------------
#dely    BF
0.050 -0.1478 -0.0009
0.150 -0.1047 -0.0007
0.250 -0.0859 -0.0006
0.350 -0.0167 -0.0001
0.450  0.0702  0.0005
0.550 -0.0171 -0.0001
0.650  0.0533  0.0005
0.750  0.0206  0.0002
0.850  0.0797  0.0008
0.950  0.0769  0.0009
1.050  0.1280  0.0017
1.150  0.0971  0.0014
1.250  0.0952  0.0016
1.350  0.0587  0.0012
1.450  0.0356  0.0009
1.550  0.0172  0.0005
1.650  0.0142  0.0006
1.750  0.0037  0.0003
