# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0645127 -----------------
#dely    BF    dB     BFVar
0.050  0.1244  0.0004  0.0049
0.150  0.1133  0.0004  0.0043
0.250  0.0982  0.0003  0.0029
0.350  0.0783  0.0003  0.0021
0.450  0.0617  0.0003  0.0017
0.550  0.0482  0.0002  0.0023
0.650  0.0369  0.0002  0.0014
0.750  0.0275  0.0002  0.0013
0.850  0.0196  0.0001  0.0007
0.950  0.0150  0.0001  0.0014
1.050  0.0100  0.0001  0.0010
1.150  0.0063  0.0001  0.0017
1.250  0.0035  0.0001  0.0008
1.350  0.0017  0.0000  0.0003
1.450  0.0004  0.0000  0.0003
1.550  0.0001  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
