# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.300964 -----------------
#dely    BF    dB     BFVar
0.050  0.3884  0.0002  0.0037
0.150  0.3662  0.0002  0.0045
0.250  0.3375  0.0002  0.0027
0.350  0.3122  0.0002  0.0030
0.450  0.2833  0.0002  0.0030
0.550  0.2559  0.0002  0.0017
0.650  0.2234  0.0002  0.0019
0.750  0.1933  0.0002  0.0028
0.850  0.1627  0.0002  0.0016
0.950  0.1346  0.0001  0.0021
1.050  0.1077  0.0001  0.0012
1.150  0.0836  0.0001  0.0010
1.250  0.0636  0.0001  0.0014
1.350  0.0445  0.0001  0.0010
1.450  0.0298  0.0001  0.0006
1.550  0.0169  0.0001  0.0005
1.650  0.0057  0.0000  0.0003
1.750  0.0005  0.0000  0.0001
