# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.05304 -----------------
#dely    BF
0.050 -0.0340 -0.0000
0.150 -0.0339 -0.0000
0.250 -0.0301 -0.0000
0.350 -0.0327 -0.0000
0.450 -0.0350 -0.0000
0.550 -0.0376 -0.0001
0.650 -0.0400 -0.0001
0.750 -0.0406 -0.0001
0.850 -0.0386 -0.0001
0.950 -0.0381 -0.0001
1.050 -0.0357 -0.0001
1.150 -0.0332 -0.0001
1.250 -0.0301 -0.0001
1.350 -0.0258 -0.0001
1.450 -0.0200 -0.0001
1.550 -0.0140 -0.0001
1.650 -0.0082 -0.0000
1.750 -0.0028 -0.0000
