# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.302906 -----------------
#dely    BF
0.050  0.4439  0.0027
0.150  0.4069  0.0026
0.250  0.3894  0.0026
0.350  0.3261  0.0023
0.450  0.2972  0.0023
0.550  0.2693  0.0022
0.650  0.2370  0.0021
0.750  0.1962  0.0019
0.850  0.1391  0.0015
0.950  0.1120  0.0013
1.050  0.0641  0.0009
1.150  0.0616  0.0009
1.250  0.0427  0.0008
1.350  0.0264  0.0005
1.450  0.0109  0.0003
1.550 -0.0009 -0.0000
1.650  0.0016  0.0001
1.750  0.0057  0.0004
