# ICODE=211, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0 -----------------
#dely    BF_mean   BF_sq    BF_var    Samples
0.050   0.0116  0.0002  0.0043 2000000
0.150   0.0129  0.0002  0.0017 2000000
0.250   0.0116  0.0001  0.0027 2000000
0.350   0.0151  0.0002  0.0033 2000000
0.450   0.0111  0.0001  0.0016 2000000
0.550   0.0116  0.0001  0.0018 2000000
0.650   0.0095  0.0001  0.0019 2000000
0.750   0.0093  0.0001  0.0039 2000000
0.850   0.0072  0.0001  0.0041 2000000
0.950   0.0054  0.0000  0.0020 2000000
1.050   0.0029  0.0000  0.0019 2000000
1.150   0.0020  0.0000  0.0009 2000000
1.250   0.0005  0.0000  0.0005 2000000
1.350   0.0005  0.0000  0.0006 2000000
1.450   0.0002  0.0000  0.0002 2000000
1.550  -0.0001  0.0000  0.0001 2000000
1.650  -0.0000  0.0000  0.0001 2000000
1.750  -0.0000  0.0000  0.0000 2000000
0.050   0.0117  0.0001  0.0030 4000000
0.150   0.0125  0.0002  0.0013 4000000
0.250   0.0121  0.0002  0.0020 4000000
0.350   0.0146  0.0002  0.0024 4000000
0.450   0.0112  0.0001  0.0011 4000000
0.550   0.0111  0.0001  0.0014 4000000
0.650   0.0094  0.0001  0.0013 4000000
0.750   0.0088  0.0001  0.0028 4000000
0.850   0.0072  0.0001  0.0029 4000000
0.950   0.0050  0.0000  0.0014 4000000
1.050   0.0030  0.0000  0.0013 4000000
1.150   0.0021  0.0000  0.0006 4000000
1.250   0.0008  0.0000  0.0004 4000000
1.350   0.0004  0.0000  0.0004 4000000
1.450   0.0002  0.0000  0.0001 4000000
1.550  -0.0001  0.0000  0.0001 4000000
1.650  -0.0000  0.0000  0.0000 4000000
1.750  -0.0000  0.0000  0.0000 4000000
0.050   0.0120  0.0001  0.0025 6000000
0.150   0.0126  0.0002  0.0010 6000000
0.250   0.0125  0.0002  0.0017 6000000
0.350   0.0142  0.0002  0.0021 6000000
0.450   0.0113  0.0001  0.0009 6000000
0.550   0.0110  0.0001  0.0011 6000000
0.650   0.0095  0.0001  0.0011 6000000
0.750   0.0086  0.0001  0.0023 6000000
0.850   0.0071  0.0001  0.0024 6000000
0.950   0.0049  0.0000  0.0012 6000000
1.050   0.0031  0.0000  0.0011 6000000
1.150   0.0021  0.0000  0.0005 6000000
1.250   0.0009  0.0000  0.0004 6000000
1.350   0.0004  0.0000  0.0004 6000000
1.450   0.0003  0.0000  0.0001 6000000
1.550  -0.0000  0.0000  0.0001 6000000
1.650   0.0000  0.0000  0.0000 6000000
1.750  -0.0000  0.0000  0.0000 6000000
0.050   0.0121  0.0002  0.0022 8000000
0.150   0.0127  0.0002  0.0009 8000000
0.250   0.0126  0.0002  0.0015 8000000
0.350   0.0139  0.0002  0.0019 8000000
0.450   0.0114  0.0001  0.0008 8000000
0.550   0.0110  0.0001  0.0010 8000000
0.650   0.0096  0.0001  0.0010 8000000
0.750   0.0085  0.0001  0.0020 8000000
0.850   0.0071  0.0001  0.0021 8000000
0.950   0.0048  0.0000  0.0010 8000000
1.050   0.0031  0.0000  0.0010 8000000
1.150   0.0022  0.0000  0.0005 8000000
1.250   0.0010  0.0000  0.0003 8000000
1.350   0.0005  0.0000  0.0003 8000000
1.450   0.0003  0.0000  0.0001 8000000
1.550  -0.0000  0.0000  0.0001 8000000
1.650   0.0000  0.0000  0.0000 8000000
1.750  -0.0000  0.0000  0.0000 8000000
0.050   0.0122  0.0002  0.0020 10000000
0.150   0.0127  0.0002  0.0008 10000000
0.250   0.0126  0.0002  0.0013 10000000
0.350   0.0136  0.0002  0.0018 10000000
0.450   0.0115  0.0001  0.0008 10000000
0.550   0.0109  0.0001  0.0009 10000000
0.650   0.0096  0.0001  0.0009 10000000
0.750   0.0085  0.0001  0.0018 10000000
0.850   0.0070  0.0001  0.0019 10000000
0.950   0.0047  0.0000  0.0009 10000000
1.050   0.0032  0.0000  0.0009 10000000
1.150   0.0021  0.0000  0.0004 10000000
1.250   0.0010  0.0000  0.0003 10000000
1.350   0.0005  0.0000  0.0003 10000000
1.450   0.0003  0.0000  0.0001 10000000
1.550  -0.0000  0.0000  0.0001 10000000
1.650   0.0000  0.0000  0.0000 10000000
1.750  -0.0000  0.0000  0.0000 10000000
0.050   0.0122  0.0002  0.0018 12000000
0.150   0.0128  0.0002  0.0008 12000000
0.250   0.0127  0.0002  0.0012 12000000
0.350   0.0135  0.0002  0.0016 12000000
0.450   0.0116  0.0001  0.0008 12000000
0.550   0.0109  0.0001  0.0008 12000000
0.650   0.0097  0.0001  0.0008 12000000
0.750   0.0085  0.0001  0.0016 12000000
0.850   0.0070  0.0001  0.0017 12000000
0.950   0.0047  0.0000  0.0009 12000000
1.050   0.0032  0.0000  0.0008 12000000
1.150   0.0021  0.0000  0.0004 12000000
1.250   0.0011  0.0000  0.0003 12000000
1.350   0.0005  0.0000  0.0003 12000000
1.450   0.0003  0.0000  0.0001 12000000
1.550  -0.0000  0.0000  0.0001 12000000
1.650   0.0000  0.0000  0.0000 12000000
1.750  -0.0000  0.0000  0.0000 12000000
0.050   0.0122  0.0002  0.0017 14000000
0.150   0.0128  0.0002  0.0007 14000000
0.250   0.0127  0.0002  0.0011 14000000
0.350   0.0134  0.0002  0.0015 14000000
0.450   0.0117  0.0001  0.0007 14000000
0.550   0.0109  0.0001  0.0007 14000000
0.650   0.0097  0.0001  0.0008 14000000
0.750   0.0084  0.0001  0.0015 14000000
0.850   0.0070  0.0001  0.0016 14000000
0.950   0.0047  0.0000  0.0008 14000000
1.050   0.0032  0.0000  0.0007 14000000
1.150   0.0021  0.0000  0.0003 14000000
1.250   0.0011  0.0000  0.0003 14000000
1.350   0.0005  0.0000  0.0002 14000000
1.450   0.0003  0.0000  0.0001 14000000
1.550  -0.0000  0.0000  0.0001 14000000
1.650   0.0000  0.0000  0.0000 14000000
1.750  -0.0000  0.0000  0.0000 14000000
0.050   0.0123  0.0002  0.0016 16000000
0.150   0.0128  0.0002  0.0007 16000000
0.250   0.0128  0.0002  0.0011 16000000
0.350   0.0133  0.0002  0.0014 16000000
0.450   0.0117  0.0001  0.0007 16000000
0.550   0.0109  0.0001  0.0007 16000000
0.650   0.0097  0.0001  0.0007 16000000
0.750   0.0084  0.0001  0.0014 16000000
0.850   0.0069  0.0001  0.0015 16000000
0.950   0.0047  0.0000  0.0007 16000000
1.050   0.0032  0.0000  0.0007 16000000
1.150   0.0022  0.0000  0.0003 16000000
1.250   0.0011  0.0000  0.0003 16000000
1.350   0.0005  0.0000  0.0002 16000000
1.450   0.0003  0.0000  0.0001 16000000
1.550   0.0000  0.0000  0.0001 16000000
1.650   0.0000  0.0000  0.0000 16000000
1.750  -0.0000  0.0000  0.0000 16000000
0.050   0.0123  0.0002  0.0015 18000000
0.150   0.0129  0.0002  0.0006 18000000
0.250   0.0128  0.0002  0.0010 18000000
0.350   0.0133  0.0002  0.0014 18000000
0.450   0.0117  0.0001  0.0006 18000000
0.550   0.0109  0.0001  0.0007 18000000
0.650   0.0097  0.0001  0.0007 18000000
0.750   0.0084  0.0001  0.0014 18000000
0.850   0.0069  0.0000  0.0014 18000000
0.950   0.0047  0.0000  0.0007 18000000
1.050   0.0032  0.0000  0.0006 18000000
1.150   0.0022  0.0000  0.0003 18000000
1.250   0.0011  0.0000  0.0003 18000000
1.350   0.0005  0.0000  0.0002 18000000
1.450   0.0003  0.0000  0.0001 18000000
1.550   0.0000  0.0000  0.0001 18000000
1.650   0.0000  0.0000  0.0000 18000000
1.750  -0.0000  0.0000  0.0000 18000000
0.050   0.0123  0.0002  0.0014 20000000
0.150   0.0129  0.0002  0.0006 20000000
0.250   0.0129  0.0002  0.0010 20000000
0.350   0.0133  0.0002  0.0013 20000000
0.450   0.0118  0.0001  0.0006 20000000
0.550   0.0109  0.0001  0.0006 20000000
0.650   0.0097  0.0001  0.0006 20000000
0.750   0.0083  0.0001  0.0013 20000000
0.850   0.0069  0.0000  0.0013 20000000
0.950   0.0047  0.0000  0.0007 20000000
1.050   0.0032  0.0000  0.0006 20000000
1.150   0.0022  0.0000  0.0003 20000000
1.250   0.0012  0.0000  0.0003 20000000
1.350   0.0005  0.0000  0.0002 20000000
1.450   0.0003  0.0000  0.0001 20000000
1.550   0.0000  0.0000  0.0001 20000000
1.650   0.0000  0.0000  0.0000 20000000
1.750  -0.0000  0.0000  0.0000 20000000
