# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.142715 -----------------
#dely    BF
0.050 -0.5373 -0.0034
0.150 -0.4386 -0.0029
0.250 -0.3489 -0.0024
0.350 -0.2898 -0.0021
0.450 -0.2214 -0.0017
0.550 -0.1384 -0.0012
0.650 -0.0266 -0.0002
0.750  0.0188  0.0002
0.850  0.0062  0.0001
0.950  0.0681  0.0008
1.050  0.0793  0.0011
1.150  0.0844  0.0013
1.250  0.1131  0.0020
1.350  0.0925  0.0019
1.450  0.0608  0.0015
1.550  0.0274  0.0008
1.650  0.0260  0.0010
1.750 -0.0027 -0.0002
