 0.00  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000 
23.50 -0.02791 -0.00158 -0.00019 -0.00003  0.00009  0.00001 
24.00 -0.02870 -0.00158 -0.00020 -0.00003  0.00010  0.00001 
24.50 -0.02949 -0.00159 -0.00022 -0.00003  0.00011  0.00001 
25.00 -0.03029 -0.00159 -0.00023 -0.00003  0.00011  0.00002 
25.50 -0.03108 -0.00159 -0.00025 -0.00003  0.00012  0.00002 
26.00 -0.03187 -0.00159 -0.00026 -0.00003  0.00013  0.00002 
26.50 -0.03268 -0.00161 -0.00028 -0.00003  0.00014  0.00002 
27.00 -0.03348 -0.00162 -0.00030 -0.00004  0.00015  0.00002 
27.50 -0.03429 -0.00162 -0.00031 -0.00004  0.00016  0.00002 
28.00 -0.03510 -0.00162 -0.00033 -0.00004  0.00017  0.00002 
28.50 -0.03591 -0.00162 -0.00035 -0.00004  0.00018  0.00002 
29.00 -0.03672 -0.00162 -0.00037 -0.00004  0.00019  0.00002 
29.50 -0.03753 -0.00162 -0.00040 -0.00004  0.00020  0.00002 
30.00 -0.03834 -0.00162 -0.00042 -0.00005  0.00021  0.00002 
30.50 -0.03915 -0.00162 -0.00044 -0.00005  0.00022  0.00002 
31.00 -0.03996 -0.00163 -0.00047 -0.00005  0.00023  0.00002 
31.50 -0.04077 -0.00163 -0.00049 -0.00005  0.00025  0.00003 
32.00 -0.04159 -0.00163 -0.00052 -0.00005  0.00026  0.00003 
32.50 -0.04240 -0.00163 -0.00054 -0.00005  0.00027  0.00003 
33.00 -0.04321 -0.00163 -0.00057 -0.00007  0.00028  0.00002 
33.50 -0.04403 -0.00163 -0.00061 -0.00007  0.00030  0.00002 
34.00 -0.04485 -0.00163 -0.00064 -0.00007  0.00031  0.00002 
34.50 -0.04566 -0.00163 -0.00068 -0.00007  0.00032  0.00002 
35.00 -0.04648 -0.00163 -0.00071 -0.00007  0.00033  0.00002 
35.50 -0.04729 -0.00163 -0.00074 -0.00007  0.00034  0.00002 
36.00 -0.04811 -0.00164 -0.00078 -0.00007  0.00035  0.00002 
36.50 -0.04893 -0.00164 -0.00081 -0.00007  0.00037  0.00002 
37.00 -0.04975 -0.00164 -0.00085 -0.00007  0.00038  0.00002 
37.50 -0.05056 -0.00164 -0.00088 -0.00007  0.00039  0.00002 
38.00 -0.05138 -0.00164 -0.00092 -0.00007  0.00040  0.00002 
38.50 -0.05220 -0.00164 -0.00096 -0.00007  0.00041  0.00002 
39.00 -0.05302 -0.00164 -0.00099 -0.00007  0.00043  0.00002 
39.50 -0.05383 -0.00162 -0.00103 -0.00009  0.00044  0.00005 
40.00 -0.05464 -0.00162 -0.00108 -0.00009  0.00047  0.00005 
40.50 -0.05545 -0.00162 -0.00113 -0.00009  0.00049  0.00005 
41.00 -0.05626 -0.00162 -0.00117 -0.00009  0.00051  0.00005 
41.50 -0.05707 -0.00162 -0.00122 -0.00009  0.00054  0.00005 
42.00 -0.05788 -0.00162 -0.00127 -0.00010  0.00056  0.00005 
42.50 -0.05869 -0.00162 -0.00132 -0.00010  0.00058  0.00005 
43.00 -0.05950 -0.00162 -0.00136 -0.00010  0.00061  0.00005 
43.50 -0.06031 -0.00162 -0.00141 -0.00010  0.00063  0.00005 
44.00 -0.06113 -0.00162 -0.00146 -0.00010  0.00066  0.00005 
44.50 -0.06194 -0.00162 -0.00151 -0.00010  0.00068  0.00005 
45.00 -0.06275 -0.00162 -0.00156 -0.00010  0.00070  0.00005 
45.50 -0.06356 -0.00162 -0.00160 -0.00010  0.00073  0.00005 
46.00 -0.06437 -0.00163 -0.00166 -0.00012  0.00075  0.00005 
46.50 -0.06518 -0.00163 -0.00172 -0.00012  0.00078  0.00005 
47.00 -0.06600 -0.00163 -0.00178 -0.00012  0.00080  0.00005 
47.50 -0.06681 -0.00163 -0.00184 -0.00012  0.00082  0.00005 
48.00 -0.06762 -0.00163 -0.00190 -0.00012  0.00085  0.00005 
48.50 -0.06844 -0.00163 -0.00196 -0.00012  0.00087  0.00005 
49.00 -0.06925 -0.00163 -0.00202 -0.00012  0.00090  0.00005 
49.50 -0.07006 -0.00163 -0.00208 -0.00012  0.00092  0.00005 
50.00 -0.07088 -0.00163 -0.00214 -0.00012  0.00095  0.00005 
50.50 -0.07169 -0.00163 -0.00220 -0.00012  0.00097  0.00005 
51.00 -0.07250 -0.00163 -0.00226 -0.00012  0.00100  0.00005 
51.50 -0.07332 -0.00163 -0.00232 -0.00012  0.00102  0.00005 
52.00 -0.07413 -0.00163 -0.00239 -0.00012  0.00104  0.00005 
52.50 -0.07494 -0.00161 -0.00245 -0.00015  0.00108  0.00007 
53.00 -0.07574 -0.00161 -0.00253 -0.00015  0.00111  0.00007 
53.50 -0.07655 -0.00161 -0.00260 -0.00015  0.00115  0.00007 
54.00 -0.07735 -0.00161 -0.00267 -0.00015  0.00118  0.00007 
54.50 -0.07816 -0.00161 -0.00275 -0.00015  0.00122  0.00007 
55.00 -0.07896 -0.00161 -0.00282 -0.00015  0.00126  0.00007 
55.50 -0.07977 -0.00161 -0.00289 -0.00015  0.00129  0.00007 
56.00 -0.08057 -0.00161 -0.00297 -0.00015  0.00133  0.00007 
56.50 -0.08137 -0.00161 -0.00304 -0.00015  0.00137  0.00007 
57.00 -0.08218 -0.00161 -0.00312 -0.00015  0.00141  0.00007 
57.50 -0.08298 -0.00161 -0.00319 -0.00015  0.00144  0.00007 
58.00 -0.08379 -0.00161 -0.00327 -0.00015  0.00148  0.00007 
58.50 -0.08459 -0.00161 -0.00334 -0.00015  0.00152  0.00007 
59.00 -0.08540 -0.00161 -0.00343 -0.00020  0.00155  0.00007 
59.50 -0.08621 -0.00161 -0.00353 -0.00020  0.00159  0.00007 
60.00 -0.08701 -0.00162 -0.00362 -0.00020  0.00163  0.00007 
60.50 -0.08782 -0.00162 -0.00372 -0.00020  0.00167  0.00007 
61.00 -0.08862 -0.00162 -0.00382 -0.00020  0.00170  0.00007 
61.50 -0.08943 -0.00162 -0.00392 -0.00020  0.00174  0.00008 
62.00 -0.09024 -0.00162 -0.00402 -0.00020  0.00178  0.00008 
62.50 -0.09104 -0.00162 -0.00412 -0.00020  0.00182  0.00008 
63.00 -0.09185 -0.00162 -0.00422 -0.00020  0.00185  0.00008 
63.50 -0.09266 -0.00162 -0.00432 -0.00020  0.00189  0.00008 
64.00 -0.09347 -0.00162 -0.00442 -0.00020  0.00193  0.00008 
64.50 -0.09427 -0.00162 -0.00452 -0.00020  0.00197  0.00008 
65.00 -0.09508 -0.00162 -0.00462 -0.00020  0.00200  0.00008 
65.50 -0.09589 -0.00162 -0.00473 -0.00023  0.00205  0.00010 
66.00 -0.09670 -0.00162 -0.00484 -0.00023  0.00210  0.00010 
66.50 -0.09750 -0.00162 -0.00495 -0.00023  0.00215  0.00010 
67.00 -0.09831 -0.00162 -0.00507 -0.00023  0.00220  0.00010 
67.50 -0.09912 -0.00162 -0.00518 -0.00023  0.00225  0.00010 
68.00 -0.09993 -0.00162 -0.00529 -0.00023  0.00230  0.00010 
68.50 -0.10074 -0.00162 -0.00541 -0.00023  0.00235  0.00010 
69.00 -0.10155 -0.00162 -0.00552 -0.00023  0.00240  0.00010 
69.50 -0.10236 -0.00162 -0.00563 -0.00023  0.00245  0.00010 
70.00 -0.10317 -0.00162 -0.00575 -0.00023  0.00250  0.00010 
70.50 -0.10398 -0.00162 -0.00586 -0.00023  0.00255  0.00010 
71.00 -0.10479 -0.00162 -0.00597 -0.00023  0.00260  0.00010 
71.50 -0.10560 -0.00162 -0.00609 -0.00023  0.00265  0.00010 
72.00 -0.10640 -0.00160 -0.00622 -0.00028  0.00271  0.00013 
72.50 -0.10720 -0.00160 -0.00636 -0.00028  0.00277  0.00013 
73.00 -0.10800 -0.00160 -0.00649 -0.00028  0.00284  0.00013 
73.50 -0.10880 -0.00160 -0.00663 -0.00028  0.00290  0.00013 
74.00 -0.10960 -0.00160 -0.00677 -0.00028  0.00296  0.00013 
74.50 -0.11040 -0.00160 -0.00691 -0.00028  0.00303  0.00013 
75.00 -0.11119 -0.00160 -0.00705 -0.00028  0.00309  0.00013 
75.50 -0.11199 -0.00160 -0.00719 -0.00028  0.00315  0.00013 
76.00 -0.11279 -0.00160 -0.00733 -0.00028  0.00322  0.00013 
76.50 -0.11359 -0.00160 -0.00747 -0.00028  0.00328  0.00013 
77.00 -0.11439 -0.00160 -0.00761 -0.00028  0.00334  0.00013 
77.50 -0.11519 -0.00160 -0.00775 -0.00028  0.00341  0.00013 
78.00 -0.11599 -0.00160 -0.00789 -0.00028  0.00347  0.00013 
78.50 -0.11679 -0.00161 -0.00804 -0.00031  0.00355  0.00015 
79.00 -0.11759 -0.00161 -0.00820 -0.00031  0.00362  0.00015 
79.50 -0.11839 -0.00161 -0.00835 -0.00031  0.00370  0.00015 
80.00 -0.11920 -0.00161 -0.00850 -0.00031  0.00377  0.00015 
80.50 -0.12000 -0.00161 -0.00866 -0.00031  0.00385  0.00015 
81.00 -0.12080 -0.00161 -0.00881 -0.00031  0.00393  0.00015 
81.50 -0.12160 -0.00161 -0.00896 -0.00031  0.00400  0.00015 
82.00 -0.12240 -0.00161 -0.00912 -0.00031  0.00408  0.00015 
82.50 -0.12321 -0.00161 -0.00927 -0.00031  0.00416  0.00015 
83.00 -0.12401 -0.00161 -0.00942 -0.00031  0.00423  0.00015 
83.50 -0.12481 -0.00161 -0.00958 -0.00031  0.00431  0.00015 
84.00 -0.12561 -0.00161 -0.00973 -0.00031  0.00439  0.00015 
84.50 -0.12641 -0.00161 -0.00989 -0.00031  0.00446  0.00015 
85.00 -0.12721 -0.00159 -0.01007 -0.00036  0.00454  0.00015 
85.50 -0.12800 -0.00159 -0.01025 -0.00036  0.00462  0.00015 
86.00 -0.12879 -0.00159 -0.01043 -0.00036  0.00470  0.00015 
86.50 -0.12958 -0.00159 -0.01061 -0.00036  0.00477  0.00015 
87.00 -0.13037 -0.00159 -0.01079 -0.00036  0.00485  0.00016 
87.50 -0.13116 -0.00159 -0.01097 -0.00036  0.00493  0.00016 
88.00 -0.13196 -0.00159 -0.01115 -0.00036  0.00501  0.00016 
88.50 -0.13275 -0.00159 -0.01133 -0.00036  0.00508  0.00016 
89.00 -0.13354 -0.00159 -0.01151 -0.00036  0.00516  0.00016 
89.50 -0.13433 -0.00159 -0.01169 -0.00036  0.00524  0.00016 
90.00 -0.13512 -0.00159 -0.01187 -0.00036  0.00532  0.00016 
90.50 -0.13592 -0.00159 -0.01205 -0.00036  0.00539  0.00016 
91.00 -0.13671 -0.00159 -0.01224 -0.00039  0.00547  0.00018 
91.50 -0.13750 -0.00159 -0.01243 -0.00039  0.00557  0.00018 
92.00 -0.13830 -0.00159 -0.01263 -0.00039  0.00566  0.00018 
92.50 -0.13909 -0.00159 -0.01282 -0.00039  0.00575  0.00018 
93.00 -0.13989 -0.00159 -0.01301 -0.00039  0.00584  0.00018 
93.50 -0.14068 -0.00159 -0.01321 -0.00039  0.00593  0.00018 
94.00 -0.14147 -0.00159 -0.01341 -0.00039  0.00602  0.00018 
94.50 -0.14227 -0.00159 -0.01360 -0.00039  0.00611  0.00018 
95.00 -0.14306 -0.00159 -0.01380 -0.00039  0.00620  0.00018 
95.50 -0.14386 -0.00159 -0.01399 -0.00039  0.00629  0.00018 
96.00 -0.14465 -0.00159 -0.01419 -0.00039  0.00638  0.00018 
96.50 -0.14545 -0.00159 -0.01438 -0.00039  0.00647  0.00018 
97.00 -0.14624 -0.00159 -0.01458 -0.00039  0.00657  0.00018 
97.50 -0.14703 -0.00157 -0.01478 -0.00044  0.00666  0.00021 
98.00 -0.14782 -0.00157 -0.01501 -0.00044  0.00677  0.00021 
98.50 -0.14860 -0.00157 -0.01523 -0.00044  0.00687  0.00021 
99.00 -0.14938 -0.00157 -0.01545 -0.00045  0.00698  0.00021 
99.50 -0.15017 -0.00157 -0.01567 -0.00045  0.00708  0.00021 
100.00 -0.15095 -0.00157 -0.01590 -0.00045  0.00719  0.00021 
100.50 -0.15174 -0.00157 -0.01612 -0.00045  0.00729  0.00021 
101.00 -0.15252 -0.00157 -0.01634 -0.00045  0.00739  0.00021 
101.50 -0.15331 -0.00157 -0.01656 -0.00045  0.00750  0.00021 
102.00 -0.15409 -0.00157 -0.01679 -0.00045  0.00760  0.00021 
102.50 -0.15488 -0.00157 -0.01701 -0.00045  0.00771  0.00021 
103.00 -0.15566 -0.00157 -0.01723 -0.00045  0.00781  0.00021 
103.50 -0.15645 -0.00157 -0.01746 -0.00045  0.00792  0.00021 
104.00 -0.15722 -0.00155 -0.01769 -0.00047  0.00802  0.00021 
104.50 -0.15800 -0.00155 -0.01793 -0.00047  0.00813  0.00021 
105.00 -0.15877 -0.00155 -0.01816 -0.00047  0.00823  0.00021 
105.50 -0.15955 -0.00155 -0.01840 -0.00048  0.00834  0.00021 
106.00 -0.16032 -0.00155 -0.01864 -0.00048  0.00845  0.00021 
106.50 -0.16110 -0.00155 -0.01888 -0.00048  0.00855  0.00021 
107.00 -0.16187 -0.00155 -0.01911 -0.00048  0.00866  0.00021 
107.50 -0.16264 -0.00155 -0.01935 -0.00048  0.00876  0.00021 
108.00 -0.16342 -0.00155 -0.01959 -0.00048  0.00887  0.00021 
108.50 -0.16419 -0.00155 -0.01983 -0.00048  0.00897  0.00021 
109.00 -0.16497 -0.00155 -0.02006 -0.00048  0.00908  0.00021 
109.50 -0.16574 -0.00155 -0.02030 -0.00048  0.00919  0.00021 
110.00 -0.16652 -0.00156 -0.02054 -0.00050  0.00929  0.00026 
110.50 -0.16729 -0.00156 -0.02079 -0.00050  0.00943  0.00026 
111.00 -0.16807 -0.00156 -0.02105 -0.00050  0.00956  0.00026 
111.50 -0.16885 -0.00156 -0.02130 -0.00051  0.00969  0.00026 
112.00 -0.16963 -0.00156 -0.02155 -0.00051  0.00982  0.00027 
112.50 -0.17040 -0.00156 -0.02180 -0.00051  0.00996  0.00027 
113.00 -0.17118 -0.00156 -0.02206 -0.00051  0.01009  0.00027 
113.50 -0.17196 -0.00156 -0.02231 -0.00051  0.01022  0.00027 
114.00 -0.17274 -0.00156 -0.02256 -0.00051  0.01035  0.00027 
114.50 -0.17351 -0.00156 -0.02281 -0.00051  0.01049  0.00027 
115.00 -0.17429 -0.00156 -0.02307 -0.00051  0.01062  0.00027 
115.50 -0.17507 -0.00156 -0.02332 -0.00051  0.01075  0.00027 
116.00 -0.17585 -0.00156 -0.02357 -0.00051  0.01088  0.00027 
116.50 -0.17662 -0.00154 -0.02384 -0.00056  0.01102  0.00027 
117.00 -0.17739 -0.00154 -0.02412 -0.00056  0.01115  0.00027 
117.50 -0.17815 -0.00154 -0.02440 -0.00056  0.01128  0.00027 
118.00 -0.17892 -0.00154 -0.02468 -0.00056  0.01142  0.00027 
118.50 -0.17969 -0.00154 -0.02496 -0.00056  0.01155  0.00027 
119.00 -0.18046 -0.00154 -0.02524 -0.00056  0.01168  0.00027 
119.50 -0.18122 -0.00154 -0.02552 -0.00056  0.01182  0.00027 
120.00 -0.18199 -0.00154 -0.02580 -0.00056  0.01195  0.00027 
120.50 -0.18276 -0.00154 -0.02608 -0.00056  0.01209  0.00027 
121.00 -0.18352 -0.00154 -0.02637 -0.00056  0.01222  0.00027 
121.50 -0.18429 -0.00154 -0.02665 -0.00056  0.01235  0.00027 
122.00 -0.18506 -0.00154 -0.02693 -0.00056  0.01249  0.00027 
122.50 -0.18583 -0.00154 -0.02721 -0.00056  0.01262  0.00027 
123.00 -0.18660 -0.00155 -0.02750 -0.00059  0.01276  0.00027 
123.50 -0.18737 -0.00155 -0.02780 -0.00059  0.01289  0.00027 
124.00 -0.18814 -0.00155 -0.02810 -0.00059  0.01302  0.00027 
124.50 -0.18891 -0.00155 -0.02839 -0.00059  0.01316  0.00027 
125.00 -0.18968 -0.00155 -0.02869 -0.00059  0.01329  0.00027 
125.50 -0.19045 -0.00155 -0.02898 -0.00059  0.01343  0.00027 
126.00 -0.19122 -0.00155 -0.02928 -0.00059  0.01356  0.00027 
126.50 -0.19199 -0.00155 -0.02958 -0.00059  0.01370  0.00027 
127.00 -0.19276 -0.00155 -0.02987 -0.00059  0.01383  0.00027 
127.50 -0.19353 -0.00155 -0.03017 -0.00059  0.01397  0.00027 
128.00 -0.19430 -0.00155 -0.03047 -0.00059  0.01410  0.00027 
128.50 -0.19507 -0.00155 -0.03076 -0.00059  0.01424  0.00027 
129.00 -0.19584 -0.00153 -0.03107 -0.00062  0.01438  0.00032 
129.50 -0.19660 -0.00153 -0.03138 -0.00062  0.01455  0.00032 
130.00 -0.19736 -0.00153 -0.03169 -0.00062  0.01471  0.00032 
130.50 -0.19812 -0.00153 -0.03200 -0.00062  0.01487  0.00032 
131.00 -0.19888 -0.00153 -0.03231 -0.00062  0.01503  0.00032 
131.50 -0.19964 -0.00153 -0.03263 -0.00062  0.01520  0.00032 
132.00 -0.20040 -0.00153 -0.03294 -0.00062  0.01536  0.00033 
132.50 -0.20117 -0.00153 -0.03325 -0.00062  0.01552  0.00033 
133.00 -0.20193 -0.00153 -0.03356 -0.00062  0.01568  0.00033 
133.50 -0.20269 -0.00153 -0.03387 -0.00063  0.01585  0.00033 
134.00 -0.20345 -0.00153 -0.03419 -0.00063  0.01601  0.00033 
134.50 -0.20421 -0.00153 -0.03450 -0.00063  0.01617  0.00033 
135.00 -0.20497 -0.00151 -0.03481 -0.00066  0.01633  0.00033 
135.50 -0.20572 -0.00151 -0.03514 -0.00066  0.01650  0.00033 
136.00 -0.20647 -0.00151 -0.03547 -0.00066  0.01666  0.00033 
136.50 -0.20722 -0.00151 -0.03579 -0.00066  0.01682  0.00033 
137.00 -0.20797 -0.00151 -0.03612 -0.00066  0.01699  0.00033 
137.50 -0.20872 -0.00151 -0.03645 -0.00066  0.01715  0.00033 
138.00 -0.20947 -0.00151 -0.03678 -0.00066  0.01731  0.00033 
138.50 -0.21022 -0.00151 -0.03710 -0.00066  0.01748  0.00033 
139.00 -0.21097 -0.00151 -0.03743 -0.00066  0.01764  0.00033 
139.50 -0.21172 -0.00151 -0.03776 -0.00066  0.01781  0.00033 
140.00 -0.21247 -0.00151 -0.03809 -0.00066  0.01797  0.00033 
140.50 -0.21323 -0.00151 -0.03842 -0.00066  0.01813  0.00033 
141.00 -0.21398 -0.00151 -0.03874 -0.00066  0.01830  0.00033 
141.50 -0.21473 -0.00151 -0.03908 -0.00069  0.01847  0.00036 
142.00 -0.21548 -0.00151 -0.03942 -0.00069  0.01865  0.00036 
142.50 -0.21624 -0.00151 -0.03977 -0.00069  0.01883  0.00036 
143.00 -0.21699 -0.00151 -0.04011 -0.00069  0.01900  0.00036 
143.50 -0.21775 -0.00151 -0.04046 -0.00069  0.01918  0.00036 
144.00 -0.21850 -0.00151 -0.04080 -0.00069  0.01936  0.00036 
144.50 -0.21925 -0.00151 -0.04114 -0.00069  0.01954  0.00036 
145.00 -0.22001 -0.00151 -0.04149 -0.00069  0.01972  0.00036 
145.50 -0.22076 -0.00151 -0.04183 -0.00069  0.01990  0.00036 
146.00 -0.22152 -0.00151 -0.04217 -0.00069  0.02007  0.00036 
146.50 -0.22227 -0.00151 -0.04252 -0.00069  0.02025  0.00036 
147.00 -0.22302 -0.00151 -0.04286 -0.00069  0.02043  0.00036 
147.50 -0.22377 -0.00149 -0.04321 -0.00072  0.02061  0.00036 
148.00 -0.22452 -0.00149 -0.04357 -0.00072  0.02079  0.00036 
148.50 -0.22526 -0.00149 -0.04393 -0.00072  0.02097  0.00036 
149.00 -0.22601 -0.00149 -0.04429 -0.00072  0.02115  0.00036 
149.50 -0.22675 -0.00149 -0.04465 -0.00072  0.02133  0.00036 
150.00 -0.22750 -0.00149 -0.04501 -0.00072  0.02151  0.00036 
150.50 -0.22824 -0.00149 -0.04537 -0.00072  0.02169  0.00036 
151.00 -0.22898 -0.00149 -0.04573 -0.00072  0.02187  0.00036 
151.50 -0.22973 -0.00149 -0.04609 -0.00072  0.02205  0.00036 
152.00 -0.23047 -0.00149 -0.04645 -0.00072  0.02223  0.00036 
152.50 -0.23122 -0.00149 -0.04681 -0.00072  0.02241  0.00036 
153.00 -0.23196 -0.00149 -0.04717 -0.00072  0.02259  0.00036 
153.50 -0.23270 -0.00150 -0.04753 -0.00075  0.02277  0.00039 
154.00 -0.23345 -0.00150 -0.04791 -0.00075  0.02296  0.00039 
154.50 -0.23420 -0.00150 -0.04828 -0.00075  0.02316  0.00039 
155.00 -0.23495 -0.00150 -0.04866 -0.00075  0.02335  0.00039 
155.50 -0.23570 -0.00150 -0.04903 -0.00075  0.02355  0.00039 
156.00 -0.23644 -0.00150 -0.04941 -0.00075  0.02374  0.00039 
156.50 -0.23719 -0.00150 -0.04979 -0.00075  0.02394  0.00039 
157.00 -0.23794 -0.00150 -0.05016 -0.00075  0.02413  0.00039 
157.50 -0.23869 -0.00150 -0.05054 -0.00075  0.02433  0.00039 
158.00 -0.23944 -0.00150 -0.05091 -0.00075  0.02452  0.00039 
158.50 -0.24018 -0.00150 -0.05129 -0.00075  0.02472  0.00039 
159.00 -0.24093 -0.00150 -0.05167 -0.00075  0.02491  0.00039 
159.50 -0.24168 -0.00150 -0.05204 -0.00075  0.02510  0.00039 
160.00 -0.24242 -0.00148 -0.05243 -0.00079  0.02530  0.00039 
160.50 -0.24315 -0.00148 -0.05283 -0.00079  0.02550  0.00039 
161.00 -0.24389 -0.00148 -0.05322 -0.00079  0.02569  0.00039 
161.50 -0.24463 -0.00148 -0.05361 -0.00079  0.02589  0.00039 
162.00 -0.24537 -0.00148 -0.05400 -0.00079  0.02608  0.00039 
162.50 -0.24611 -0.00148 -0.05440 -0.00079  0.02628  0.00039 
163.00 -0.24684 -0.00148 -0.05479 -0.00079  0.02648  0.00039 
163.50 -0.24758 -0.00148 -0.05518 -0.00079  0.02667  0.00039 
164.00 -0.24832 -0.00148 -0.05557 -0.00079  0.02687  0.00039 
164.50 -0.24906 -0.00148 -0.05597 -0.00079  0.02707  0.00039 
165.00 -0.24979 -0.00148 -0.05636 -0.00079  0.02726  0.00039 
165.50 -0.25053 -0.00148 -0.05675 -0.00079  0.02746  0.00039 
166.00 -0.25126 -0.00146 -0.05715 -0.00079  0.02767  0.00042 
166.50 -0.25199 -0.00146 -0.05754 -0.00079  0.02788  0.00042 
167.00 -0.25272 -0.00146 -0.05794 -0.00079  0.02809  0.00042 
167.50 -0.25344 -0.00146 -0.05833 -0.00079  0.02830  0.00042 
168.00 -0.25417 -0.00146 -0.05873 -0.00079  0.02851  0.00042 
168.50 -0.25490 -0.00146 -0.05912 -0.00079  0.02872  0.00042 
169.00 -0.25563 -0.00146 -0.05952 -0.00079  0.02894  0.00042 
169.50 -0.25636 -0.00146 -0.05992 -0.00079  0.02915  0.00042 
170.00 -0.25708 -0.00146 -0.06031 -0.00079  0.02936  0.00042 
170.50 -0.25781 -0.00146 -0.06071 -0.00079  0.02957  0.00042 
171.00 -0.25854 -0.00146 -0.06110 -0.00079  0.02978  0.00042 
171.50 -0.25927 -0.00146 -0.06150 -0.00079  0.02999  0.00042 
172.00 -0.26000 -0.00147 -0.06191 -0.00083  0.03021  0.00043 
172.50 -0.26073 -0.00147 -0.06232 -0.00083  0.03042  0.00043 
173.00 -0.26146 -0.00147 -0.06273 -0.00083  0.03063  0.00043 
173.50 -0.26219 -0.00147 -0.06314 -0.00083  0.03084  0.00043 
174.00 -0.26292 -0.00147 -0.06355 -0.00083  0.03106  0.00043 
174.50 -0.26365 -0.00147 -0.06397 -0.00083  0.03127  0.00043 
175.00 -0.26439 -0.00147 -0.06438 -0.00083  0.03148  0.00043 
175.50 -0.26512 -0.00147 -0.06479 -0.00083  0.03170  0.00043 
176.00 -0.26585 -0.00147 -0.06520 -0.00083  0.03191  0.00043 
176.50 -0.26658 -0.00147 -0.06562 -0.00083  0.03212  0.00043 
177.00 -0.26731 -0.00147 -0.06603 -0.00083  0.03233  0.00043 
177.50 -0.26804 -0.00147 -0.06644 -0.00083  0.03255  0.00043 
178.00 -0.26877 -0.00145 -0.06686 -0.00083  0.03277  0.00046 
