# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.118658 -----------------
#dely    BF    dB     BFVar
0.050  0.2373  0.0025  0.0147
0.150  0.2035  0.0022  0.0095
0.250  0.1680  0.0019  0.0213
0.350  0.1323  0.0017  0.0094
0.450  0.1089  0.0015  0.0081
0.550  0.0876  0.0014  0.0075
0.650  0.0714  0.0013  0.0093
0.750  0.0571  0.0012  0.0077
0.850  0.0455  0.0011  0.0187
0.950  0.0299  0.0009  0.0051
1.050  0.0218  0.0008  0.0038
1.150  0.0141  0.0007  0.0044
1.250  0.0061  0.0004  0.0020
1.350  0.0028  0.0003  0.0021
1.450  0.0002  0.0001  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
