# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.0611257 -----------------
#dely    BF
0.050  0.0893  0.0046
0.150  0.0891  0.0049
0.250  0.0840  0.0047
0.350  0.0729  0.0043
0.450  0.0620  0.0039
0.550  0.0535  0.0036
0.650  0.0415  0.0030
0.750  0.0327  0.0027
0.850  0.0329  0.0029
0.950  0.0149  0.0015
1.050  0.0182  0.0019
1.150  0.0083  0.0012
1.250  0.0074  0.0014
1.350  0.0007  0.0002
1.450  0.0039  0.0012
1.550 -0.0002 -0.0001
1.650  0.0000  0.0000
1.750  0.0000  0.0000
