# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.266012 -----------------
#dely    BF
0.050  0.4872  0.0039
0.150  0.4223  0.0035
0.250  0.3988  0.0035
0.350  0.3202  0.0030
0.450  0.2856  0.0028
0.550  0.2473  0.0026
0.650  0.1723  0.0020
0.750  0.1254  0.0016
0.850  0.0929  0.0013
0.950  0.0545  0.0009
1.050  0.0334  0.0006
1.150  0.0200  0.0004
1.250  0.0074  0.0002
1.350 -0.0043 -0.0001
1.450  0.0000  0.0000
1.550 -0.0008 -0.0000
1.650 -0.0018 -0.0001
1.750 -0.0003 -0.0001
