# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.292957 -----------------
#dely    BF    dB     BFVar
0.050  0.5386  0.0003  0.0028
0.150  0.4954  0.0003  0.0055
0.250  0.4388  0.0003  0.0040
0.350  0.3717  0.0002  0.0045
0.450  0.3095  0.0002  0.0041
0.550  0.2439  0.0002  0.0056
0.650  0.1855  0.0001  0.0046
0.750  0.1341  0.0001  0.0027
0.850  0.0928  0.0001  0.0030
0.950  0.0595  0.0001  0.0028
1.050  0.0352  0.0000  0.0013
1.150  0.0185  0.0000  0.0011
1.250  0.0080  0.0000  0.0007
1.350  0.0015  0.0000  0.0007
1.450 -0.0011 -0.0000  0.0009
1.550 -0.0014 -0.0000  0.0003
1.650 -0.0010 -0.0000  0.0001
1.750 -0.0001 -0.0000  0.0000
