# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.10102 -----------------
#dely    BF
0.050 -0.1298 -0.0010
0.150 -0.1174 -0.0009
0.250 -0.1130 -0.0009
0.350 -0.1012 -0.0009
0.450 -0.0910 -0.0008
0.550 -0.0713 -0.0007
0.650 -0.0805 -0.0008
0.750 -0.0557 -0.0006
0.850 -0.0636 -0.0007
0.950 -0.0318 -0.0004
1.050 -0.0399 -0.0006
1.150 -0.0342 -0.0005
1.250 -0.0303 -0.0005
1.350 -0.0220 -0.0004
1.450 -0.0156 -0.0004
1.550 -0.0073 -0.0002
1.650 -0.0030 -0.0001
1.750 -0.0028 -0.0002
