# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.289038 -----------------
#dely    BF    dB     BFVar
0.050  0.4120  0.0002  0.0026
0.150  0.3831  0.0002  0.0024
0.250  0.3511  0.0002  0.0030
0.350  0.3173  0.0002  0.0026
0.450  0.2801  0.0002  0.0029
0.550  0.2443  0.0002  0.0030
0.650  0.2076  0.0002  0.0023
0.750  0.1737  0.0001  0.0015
0.850  0.1425  0.0001  0.0013
0.950  0.1124  0.0001  0.0018
1.050  0.0866  0.0001  0.0007
1.150  0.0641  0.0001  0.0011
1.250  0.0463  0.0001  0.0010
1.350  0.0313  0.0000  0.0006
1.450  0.0200  0.0000  0.0014
1.550  0.0113  0.0000  0.0003
1.650  0.0052  0.0000  0.0002
1.750  0.0014  0.0000  0.0002
