# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.273316 -----------------
#dely    BF    dB     BFVar
0.050  0.4027  0.0003  0.0033
0.150  0.3784  0.0003  0.0032
0.250  0.3457  0.0003  0.0030
0.350  0.3109  0.0002  0.0034
0.450  0.2744  0.0002  0.0040
0.550  0.2364  0.0002  0.0024
0.650  0.1984  0.0002  0.0026
0.750  0.1629  0.0002  0.0014
0.850  0.1289  0.0001  0.0016
0.950  0.0980  0.0001  0.0011
1.050  0.0726  0.0001  0.0012
1.150  0.0511  0.0001  0.0010
1.250  0.0336  0.0001  0.0007
1.350  0.0210  0.0000  0.0009
1.450  0.0117  0.0000  0.0003
1.550  0.0051  0.0000  0.0003
1.650  0.0013  0.0000  0.0001
1.750  0.0000  0.0000  0.0000
