# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0555476 -----------------
#dely    BF
0.050  0.0794  0.0042
0.150  0.0810  0.0041
0.250  0.0801  0.0042
0.350  0.0657  0.0037
0.450  0.0565  0.0034
0.550  0.0501  0.0035
0.650  0.0427  0.0030
0.750  0.0327  0.0027
0.850  0.0200  0.0018
0.950  0.0125  0.0014
1.050  0.0167  0.0020
1.150  0.0079  0.0013
1.250  0.0062  0.0011
1.350  0.0034  0.0007
1.450  0.0007  0.0002
1.550 -0.0003 -0.0002
1.650  0.0000  0.0000
1.750  0.0000  0.0000
