# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0896816 -----------------
#dely    BF
0.050 -0.1260 -0.0009
0.150 -0.1255 -0.0009
0.250 -0.1032 -0.0008
0.350 -0.1197 -0.0010
0.450 -0.0885 -0.0007
0.550 -0.0776 -0.0007
0.650 -0.0711 -0.0007
0.750 -0.0685 -0.0007
0.850 -0.0564 -0.0006
0.950 -0.0211 -0.0003
1.050 -0.0233 -0.0003
1.150 -0.0173 -0.0003
1.250 -0.0059 -0.0001
1.350 -0.0081 -0.0002
1.450  0.0018  0.0000
1.550  0.0077  0.0002
1.650  0.0054  0.0002
1.750  0.0006  0.0000
