# ICODE=1735356928, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0977975 -----------------
#dely    BF
0.050 -0.1055 -0.0001
0.150 -0.1022 -0.0001
0.250 -0.0942 -0.0001
0.350 -0.0889 -0.0001
0.450 -0.0808 -0.0001
0.550 -0.0724 -0.0001
0.650 -0.0682 -0.0001
0.750 -0.0620 -0.0001
0.850 -0.0559 -0.0001
0.950 -0.0487 -0.0001
1.050 -0.0462 -0.0001
1.150 -0.0415 -0.0001
1.250 -0.0350 -0.0001
1.350 -0.0280 -0.0001
1.450 -0.0220 -0.0001
1.550 -0.0155 -0.0001
1.650 -0.0083 -0.0001
1.750 -0.0027 -0.0000
