 0.05 0.32866 0.000931675
 0.15 0.314989 0.000909901
 0.25 0.290335 0.000869675
 0.35 0.265428 0.000829875
 0.45 0.232391 0.000772988
 0.55 0.204319 0.000726833
 0.65 0.176602 0.00067923
 0.75 0.146348 0.000621319
 0.85 0.117076 0.000557281
 0.95 0.0892039 0.000487543
 1.05 0.0612205 0.000400728
 1.15 0.0369203 0.000302892
 1.25 0.0186599 0.000206635
 1.35 0.00682211 0.000116225
 1.45 0.00150943 5.04729e-05
 1.55 9.79241e-05 1.2642e-05
