# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.114341 -----------------
#dely    BF    dB     BFVar
0.050  0.1789  0.0005  0.0028
0.150  0.1682  0.0005  0.0031
0.250  0.1541  0.0005  0.0038
0.350  0.1370  0.0005  0.0025
0.450  0.1163  0.0005  0.0037
0.550  0.0984  0.0005  0.0023
0.650  0.0807  0.0004  0.0024
0.750  0.0642  0.0004  0.0023
0.850  0.0500  0.0004  0.0021
0.950  0.0381  0.0003  0.0015
1.050  0.0252  0.0002  0.0014
1.150  0.0163  0.0002  0.0011
1.250  0.0094  0.0001  0.0006
1.350  0.0046  0.0001  0.0006
1.450  0.0016  0.0000  0.0002
1.550  0.0003  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
