# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.279623 -----------------
#dely    BF
0.050  0.4644  0.0005
0.150  0.4242  0.0004
0.250  0.3816  0.0004
0.350  0.3337  0.0004
0.450  0.2866  0.0003
0.550  0.2360  0.0003
0.650  0.1905  0.0003
0.750  0.1456  0.0002
0.850  0.1135  0.0002
0.950  0.0825  0.0001
1.050  0.0557  0.0001
1.150  0.0385  0.0001
1.250  0.0227  0.0001
1.350  0.0130  0.0000
1.450  0.0059  0.0000
1.550  0.0018  0.0000
1.650  0.0003  0.0000
1.750 -0.0003 -0.0000
