# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0404993 -----------------
#dely    BF
0.050 -0.1401 -0.0270
0.150 -0.0559 -0.0097
0.250 -0.0633 -0.0129
0.350 -0.0596 -0.0117
0.450 -0.0526 -0.0152
0.550 -0.0288 -0.0074
0.650 -0.0255 -0.0090
0.750 -0.0118 -0.0030
0.850 -0.0033 -0.0010
0.950  0.0050  0.0019
1.050  0.0148  0.0074
1.150  0.0089  0.0063
1.250  0.0047  0.0033
1.350  0.0025  0.0017
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
