# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.110923 -----------------
#dely    BF
0.050 -0.1420 -0.0002
0.150 -0.1346 -0.0002
0.250 -0.1194 -0.0002
0.350 -0.1080 -0.0002
0.450 -0.0981 -0.0001
0.550 -0.0831 -0.0001
0.650 -0.0741 -0.0001
0.750 -0.0680 -0.0001
0.850 -0.0599 -0.0001
0.950 -0.0527 -0.0001
1.050 -0.0473 -0.0001
1.150 -0.0365 -0.0001
1.250 -0.0313 -0.0001
1.350 -0.0240 -0.0001
1.450 -0.0164 -0.0001
1.550 -0.0098 -0.0001
1.650 -0.0035 -0.0000
1.750 -0.0004 -0.0000
