# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0564383 -----------------
#dely    BF    dB     BFVar
0.050  0.1046  0.0001  0.0036
0.150  0.0962  0.0000  0.0036
0.250  0.0860  0.0000  0.0025
0.350  0.0769  0.0000  0.0020
0.450  0.0653  0.0000  0.0029
0.550  0.0553  0.0000  0.0013
0.650  0.0439  0.0000  0.0012
0.750  0.0329  0.0000  0.0020
0.850  0.0221  0.0000  0.0018
0.950  0.0123  0.0000  0.0009
1.050  0.0048  0.0000  0.0017
1.150 -0.0015 -0.0000  0.0008
1.250 -0.0058 -0.0000  0.0007
1.350 -0.0081 -0.0000  0.0009
1.450 -0.0077 -0.0000  0.0008
1.550 -0.0065 -0.0000  0.0007
1.650 -0.0047 -0.0000  0.0003
1.750 -0.0016 -0.0000  0.0004
