# ICODE=321, JCODE=-321
# SIGMA_QGP=1.0226, SIGMA_HAD=0.399939
# NSAMPLE=10000000, Tblast=97.2657, UPERPblast(x,y)=(0.7168,0.7168)
# SOVERUD=0.7981, QUARK_ENTROPY_RATIO=0.1874, BARYON_FUDGE=0.6701
# ------- normalization=0.0605648 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0918  0.0005  0.0877 -0.0016  0.0056
0.150  0.0869  0.0005  0.0830 -0.0017  0.0056
0.250  0.0787  0.0004  0.0748 -0.0013  0.0051
0.350  0.0699  0.0004  0.0664 -0.0011  0.0045
0.450  0.0620  0.0004  0.0590 -0.0009  0.0039
0.550  0.0531  0.0004  0.0508 -0.0010  0.0033
0.650  0.0455  0.0004  0.0435 -0.0007  0.0027
0.750  0.0362  0.0003  0.0346 -0.0005  0.0021
0.850  0.0284  0.0003  0.0271 -0.0003  0.0016
0.950  0.0207  0.0003  0.0199 -0.0002  0.0011
1.050  0.0146  0.0002  0.0140 -0.0001  0.0007
1.150  0.0095  0.0002  0.0091 -0.0001  0.0004
1.250  0.0051  0.0001  0.0050 -0.0000  0.0001
1.350  0.0024  0.0001  0.0024 -0.0000  0.0000
1.450  0.0008  0.0000  0.0008 -0.0000  0.0000
1.550  0.0002  0.0000  0.0002 -0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
