# ICODE=2212, JCODE=-2212
# SIGMA_QGP=1.0226, SIGMA_HAD=0.399939
# NSAMPLE=10000000, Tblast=97.2657, UPERPblast(x,y)=(0.7168,0.7168)
# SOVERUD=0.7981, QUARK_ENTROPY_RATIO=0.1874, BARYON_FUDGE=0.6701
# ------- normalization=0.0743024 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.1008  0.0014  0.1565 -0.0558  0.0000
0.150  0.0983  0.0014  0.1520 -0.0538  0.0000
0.250  0.0999  0.0016  0.1426 -0.0427  0.0000
0.350  0.0943  0.0016  0.1293 -0.0351  0.0000
0.450  0.0785  0.0015  0.1069 -0.0284  0.0000
0.550  0.0652  0.0014  0.0871 -0.0220  0.0000
0.650  0.0566  0.0014  0.0717 -0.0151  0.0000
0.750  0.0541  0.0016  0.0632 -0.0091  0.0000
0.850  0.0372  0.0014  0.0423 -0.0051  0.0000
0.950  0.0251  0.0012  0.0276 -0.0025  0.0000
1.050  0.0171  0.0011  0.0182 -0.0011  0.0000
1.150  0.0098  0.0008  0.0103 -0.0005  0.0000
1.250  0.0045  0.0006  0.0045 -0.0001  0.0000
1.350  0.0017  0.0004  0.0017  0.0000  0.0000
1.450  0.0002  0.0001  0.0002  0.0000  0.0000
1.550  0.0000  0.0000  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
