# ICODE=211, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0201684 -----------------
#dely    BF    dB     BFVar
0.050  0.0324  0.0000  0.0016
0.150  0.0313  0.0000  0.0009
0.250  0.0289  0.0000  0.0007
0.350  0.0264  0.0000  0.0007
0.450  0.0224  0.0000  0.0008
0.550  0.0180  0.0000  0.0009
0.650  0.0146  0.0000  0.0006
0.750  0.0110  0.0000  0.0005
0.850  0.0079  0.0000  0.0004
0.950  0.0049  0.0000  0.0004
1.050  0.0026  0.0000  0.0016
1.150  0.0011  0.0000  0.0007
1.250  0.0005  0.0000  0.0002
1.350 -0.0000 -0.0000  0.0001
1.450 -0.0001 -0.0000  0.0001
1.550 -0.0001 -0.0000  0.0000
1.650 -0.0000 -0.0000  0.0000
1.750 -0.0000 -0.0000  0.0000
