# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0412293 -----------------
#dely    BF    dB     BFVar
0.050  0.0653  0.0002  0.0017
0.150  0.0626  0.0002  0.0021
0.250  0.0572  0.0002  0.0013
0.350  0.0507  0.0002  0.0022
0.450  0.0418  0.0002  0.0035
0.550  0.0344  0.0002  0.0009
0.650  0.0283  0.0001  0.0014
0.750  0.0220  0.0001  0.0012
0.850  0.0178  0.0001  0.0010
0.950  0.0119  0.0001  0.0004
1.050  0.0086  0.0001  0.0007
1.150  0.0059  0.0001  0.0003
1.250  0.0031  0.0000  0.0003
1.350  0.0017  0.0000  0.0002
1.450  0.0007  0.0000  0.0001
1.550  0.0002  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
