'InvCoshPar_uu_width','InvCoshPar_ud_width','InvCoshPar_us_width','InvCoshPar_ss_width'
0.848863,0.762679,0.886323,0.715142
0.841177,0.7768,0.916594,0.707192
0.778751,0.871638,0.909833,0.68126
0.825577,0.808732,0.908705,0.690139
0.841229,0.828707,0.898421,0.709511
0.838851,0.863169,0.866689,0.728285
0.876373,0.808265,0.849825,0.757588
0.876224,0.783957,0.850979,0.775979
0.904237,0.762769,0.880354,0.788931
0.880772,0.865689,0.918891,0.842448
0.869398,0.876523,0.818889,0.777979
0.791715,0.891942,0.796347,0.714898
0.799408,0.907909,0.867024,0.682697
0.803268,0.86859,0.876998,0.674004
0.711769,1.01506,0.900133,0.614017
0.743624,1.05612,0.880282,0.634023
0.735958,1.04571,0.847223,0.635678
0.726021,0.983864,0.792699,0.674156
0.74877,0.985163,0.840385,0.662362
0.729556,1.01176,0.749199,0.697642
0.738119,1.02173,0.760246,0.723161
0.75685,1.02547,0.784239,0.753983
0.742671,0.948439,0.693002,0.804152
0.731,0.947219,0.774158,0.738662
0.694087,1.0066,0.800385,0.649972
0.702934,1.04086,0.800854,0.6608
0.733011,1.02312,0.782854,0.688909
0.707325,0.987108,0.775135,0.688593
0.725197,1.00406,0.810577,0.697775
0.762516,1.01213,0.864573,0.669199
0.750064,0.972837,0.841833,0.664991
0.735285,0.957254,0.860162,0.65807
0.750524,0.950739,0.850573,0.64025
0.7343,0.937872,0.851628,0.654893
0.783937,0.999316,0.801104,0.745846
0.763285,0.968422,0.824056,0.719031
0.766392,0.972474,0.860415,0.694967
0.766392,0.972474,0.860415,0.694967
0.744178,0.984716,0.874935,0.674479
0.78105,0.975896,0.917495,0.670817
0.75792,0.975606,0.871233,0.654204
0.754974,0.980084,0.870983,0.668451
0.762965,1.00308,0.845173,0.703518
0.740701,1.02899,0.889336,0.660488
0.748129,1.04361,0.895816,0.677352
0.746718,0.98667,0.939236,0.64098
0.746679,0.988998,0.926043,0.628824
0.727168,0.950436,0.907295,0.663147
0.725233,0.973022,0.900691,0.608215
0.759755,0.984358,0.916274,0.6747
0.763331,1.00127,0.902167,0.672974
0.794644,1.03076,0.929632,0.690861
0.778588,0.942286,0.886939,0.694907
0.764783,0.886133,0.85768,0.657647
0.800567,0.865784,0.874154,0.681565
0.780054,0.891015,0.902309,0.701088
0.75033,0.961161,0.876707,0.674041
0.757271,0.972136,0.823848,0.693903
0.772669,0.953754,0.827568,0.707996
0.756344,1.01046,0.797677,0.736646
0.770605,0.890761,0.870006,0.711367
0.790871,0.899416,0.870745,0.696082
0.790871,0.899416,0.870745,0.696082
0.797279,0.927944,0.890735,0.722244
0.799511,0.985759,0.894237,0.715045
0.781707,0.945424,0.972589,0.659279
0.781707,0.945424,0.972589,0.659279
0.728185,0.947553,0.921506,0.658253
0.742399,0.869553,0.926007,0.612914
0.767145,0.888327,0.951162,0.609717
0.782927,0.885458,0.910222,0.675045
0.759061,0.942364,0.930639,0.684778
0.765709,0.944137,0.887965,0.652322
0.745101,0.93086,0.876932,0.631902
0.741958,0.88148,0.850981,0.670568
0.766422,0.904921,0.857887,0.688954
0.752071,0.890918,0.889329,0.707734
0.76998,0.864709,0.909292,0.68105
0.743168,0.894811,0.914329,0.638771
0.785092,0.885024,0.920679,0.662437
0.787816,0.856678,0.891971,0.675036
0.761132,0.812567,0.887594,0.653108
0.784511,0.821318,0.83276,0.67288
0.720275,0.779065,0.847489,0.636692
0.717372,0.798631,0.844358,0.624969
0.732206,0.848133,0.87911,0.604472
0.767844,0.846,0.957598,0.610517
0.751921,0.835977,0.975699,0.628119
0.757913,0.811992,0.969016,0.628331
0.758609,0.808823,0.971254,0.618572
0.760961,0.817116,0.991313,0.642294
0.773285,0.841355,0.998666,0.643497
0.747908,0.887596,0.978878,0.641012
0.785621,0.911148,1.01184,0.647056
0.768836,0.958138,0.963009,0.670885
0.781565,0.875517,0.914995,0.6692
0.777041,0.944605,0.932698,0.710577
0.844066,0.90812,0.878498,0.724899
0.876715,0.875176,0.956715,0.728072
0.838596,0.865024,0.992929,0.702846
0.845371,0.855857,0.938233,0.686951
0.788085,0.854675,0.897993,0.699101
0.834373,0.903828,0.901833,0.73778
0.818767,0.956631,0.911777,0.744818
0.795902,0.9663,0.874372,0.68915
0.779427,1.01408,0.863458,0.695151
0.774884,0.932379,0.899986,0.683792
0.798255,0.886707,0.882659,0.692177
0.791778,0.91769,0.838517,0.717167
0.785358,0.976871,0.917188,0.672479
0.780126,1.08814,0.923147,0.680245
0.754197,1.06517,0.960937,0.66367
0.794382,1.02527,0.968477,0.67867
0.851171,1.0872,0.991532,0.734441
0.837508,1.11767,0.986641,0.749656
0.796558,1.15351,0.973178,0.681181
0.801355,1.10877,0.987144,0.674971
0.812768,1.15482,1.01092,0.713838
0.797939,1.15496,0.986011,0.677353
0.785356,1.21905,1.01955,0.670245
0.795656,1.26375,1.00061,0.678612
0.795063,1.22154,1.02561,0.692183
0.795063,1.22154,1.02561,0.692183
0.79293,1.23064,0.997516,0.694981
0.830209,1.20607,1.00488,0.747371
0.866653,1.2079,0.995413,0.723782
0.832821,1.17981,1.01791,0.746964
0.798606,1.18274,1.04176,0.684919
0.796774,1.20191,1.01598,0.700672
0.772249,1.18118,0.984746,0.657252
0.765443,1.19915,0.915825,0.663102
0.752003,1.20659,0.931776,0.652849
0.815619,1.24488,0.949652,0.692574
0.765446,1.20954,1.00397,0.668865
0.765446,1.20954,1.00397,0.668865
0.764371,1.14559,0.989674,0.649447
0.766504,1.16666,0.966894,0.677013
0.772442,1.15212,0.931951,0.668407
0.73916,1.18328,0.954221,0.635184
0.781552,1.22157,0.91887,0.685761
0.781552,1.22157,0.91887,0.685761
0.781552,1.22157,0.91887,0.685761
0.770021,1.21386,0.945546,0.675038
