# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.273017 -----------------
#dely    BF
0.050  0.4417  0.0027
0.150  0.4032  0.0026
0.250  0.3929  0.0026
0.350  0.2981  0.0021
0.450  0.2817  0.0021
0.550  0.2341  0.0019
0.650  0.1981  0.0018
0.750  0.1353  0.0013
0.850  0.1119  0.0012
0.950  0.0975  0.0012
1.050  0.0551  0.0008
1.150  0.0351  0.0006
1.250  0.0232  0.0004
1.350  0.0142  0.0003
1.450  0.0078  0.0002
1.550  0.0000  0.0000
1.650  0.0004  0.0000
1.750 -0.0000 -0.0000
