# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.349336 -----------------
#dely    BF
0.050  0.6065  0.0006
0.150  0.5573  0.0005
0.250  0.4958  0.0005
0.350  0.4222  0.0005
0.450  0.3507  0.0004
0.550  0.2845  0.0004
0.650  0.2259  0.0003
0.750  0.1737  0.0003
0.850  0.1309  0.0002
0.950  0.0925  0.0002
1.050  0.0635  0.0001
1.150  0.0412  0.0001
1.250  0.0254  0.0001
1.350  0.0139  0.0000
1.450  0.0065  0.0000
1.550  0.0022  0.0000
1.650  0.0008  0.0000
1.750 -0.0002 -0.0000
