'uu_width','ud_width','us_width','ss_width'
0.922572, 0.279454, 0.47447, 0.776616
1.02328, 0.265264, 0.43164, 0.723375
1.02328, 0.265264, 0.43164, 0.723375
1.02328, 0.265264, 0.43164, 0.723375
1.02328, 0.265264, 0.43164, 0.723375
1.02328, 0.265264, 0.43164, 0.723375
1.04256, 0.376593, 0.790068, 0.940852
0.881732, 0.492656, 1.03828, 0.75661
0.881732, 0.492656, 1.03828, 0.75661
0.881732, 0.492656, 1.03828, 0.75661
0.935989, 0.476576, 1.08011, 0.927651
1.19158, 0.586931, 1.42491, 0.839221
1.22118, 0.485627, 1.27568, 0.856943
1.11716, 0.46295, 1.12464, 0.82265
1.11716, 0.46295, 1.12464, 0.82265
1.11716, 0.46295, 1.12464, 0.82265
0.881633, 0.244979, 0.718694, 0.90385
1.0982, 0.374959, 0.662369, 0.648481
1.03262, 0.332909, 0.65209, 0.623608
0.895852, 0.345986, 0.763849, 0.796111
0.979943, 0.349819, 0.564396, 0.917553
1.165, 0.370352, 0.638826, 0.71042
1.07058, 0.182775, 0.498758, 0.82313
1.01629, 0.316864, 0.815999, 0.747427
1.09371, 0.248559, 0.926088, 0.827793
1.09371, 0.248559, 0.926088, 0.827793
1.08777, 0.188646, 0.897869, 0.726461
1.08777, 0.188646, 0.897869, 0.726461
1.08777, 0.188646, 0.897869, 0.726461
1.0555, 0.479059, 0.752168, 0.775818
0.924404, 0.482486, 0.694245, 0.771664
1.02371, 0.530428, 0.814058, 0.810303
0.955249, 0.596399, 0.788926, 0.83565
0.928801, 0.75893, 0.919819, 0.777245
0.813298, 0.89328, 0.842994, 0.940021
0.813298, 0.89328, 0.842994, 0.940021
0.863615, 0.97244, 0.871365, 0.906645
0.863615, 0.97244, 0.871365, 0.906645
0.830302, 0.514778, 0.895739, 0.865771
0.830302, 0.514778, 0.895739, 0.865771
0.916728, 0.459497, 0.981254, 0.922074
0.991505, 0.285731, 0.792321, 0.742855
1.03682, 0.309392, 0.922877, 0.64906
0.949401, 0.527106, 0.658733, 0.664444
1.14059, 0.582304, 0.544638, 0.708259
0.96995, 0.515295, 0.455233, 0.605715
0.986046, 0.843043, 0.52506, 0.754734
1.00002, 0.655395, 0.74, 0.774241
1.00002, 0.655395, 0.74, 0.774241
1.07665, 0.786313, 0.647398, 0.683917
0.845981, 0.53006, 0.664693, 0.930689
1.02266, 0.518193, 0.887709, 0.833456
1.08639, 0.342021, 1.0068, 0.822997
1.08639, 0.342021, 1.0068, 0.822997
0.790043, 0.567221, 0.689877, 0.791704
0.790043, 0.567221, 0.689877, 0.791704
0.863394, 0.515009, 0.650217, 0.770712
0.909516, 0.649754, 0.568695, 0.66155
1.00037, 0.721506, 0.78928, 0.776024
0.968937, 0.361094, 0.738445, 0.854149
1.12851, 0.602018, 0.833907, 0.709142
1.04915, 0.604946, 0.791668, 0.647177
1.0173, 0.523057, 0.436014, 0.672287
1.00816, 0.586977, 0.24424, 0.711814
1.00816, 0.586977, 0.24424, 0.711814
1.06897, 0.57303, 0.410518, 0.736523
0.860957, 0.75997, 0.597873, 0.609004
1.05713, 0.701336, 0.693433, 0.823982
0.934001, 0.727722, 0.641228, 0.749116
1.09897, 0.673438, 0.625904, 0.665993
1.04143, 0.663097, 0.963422, 0.780994
1.04143, 0.663097, 0.963422, 0.780994
0.871647, 0.680105, 0.994906, 0.812435
0.916594, 0.749592, 0.876123, 0.747899
0.729463, 0.750151, 0.785259, 0.74764
0.999668, 0.830077, 0.625406, 0.574755
1.01865, 0.868639, 0.516854, 0.629196
1.05893, 0.46994, 0.534736, 0.685074
1.01164, 0.332879, 0.578038, 0.939599
1.0216, 0.290761, 0.601757, 0.86095
1.18288, 0.31322, 0.433749, 0.727164
1.02439, 0.18707, 0.603913, 0.746183
1.02439, 0.18707, 0.603913, 0.746183
0.975111, 0.388309, 0.603714, 0.696592
0.925979, 0.492948, 0.558739, 0.787575
0.926004, 0.627728, 0.587657, 0.874603
1.08796, 0.534327, 0.460367, 0.745044
1.0777, 0.578316, 0.529793, 0.800515
1.18007, 0.527308, 0.606435, 0.713566
1.18007, 0.527308, 0.606435, 0.713566
1.13623, 0.436131, 0.589768, 0.70976
1.03012, 0.538656, 0.521395, 0.676375
1.19788, 0.658922, 0.769271, 0.670395
0.852221, 0.897504, 0.884551, 0.863564
0.852221, 0.897504, 0.884551, 0.863564
0.852221, 0.897504, 0.884551, 0.863564
0.852221, 0.897504, 0.884551, 0.863564
0.948459, 0.838314, 1.01424, 0.89599
0.906663, 0.724624, 0.875997, 0.820321
0.904072, 0.472432, 0.663785, 0.808849
0.920712, 0.276614, 0.70409, 0.757788
0.848665, 0.504785, 0.710872, 0.843024
0.957406, 0.651704, 0.797345, 0.737371
1.10135, 0.601428, 0.673616, 0.604518
1.08848, 0.453815, 0.621457, 0.58725
1.05839, 0.512843, 0.483987, 0.806277
0.943872, 0.47241, 0.585462, 0.988088
0.943872, 0.47241, 0.585462, 0.988088
1.17713, 0.414657, 0.649432, 0.760923
1.24709, 0.408026, 0.471901, 0.816294
1.24709, 0.408026, 0.471901, 0.816294
1.19282, 0.268619, 0.683611, 0.885511
1.15161, 0.598691, 0.629447, 0.699573
1.02454, 0.601527, 0.600702, 0.823758
0.985766, 0.500993, 0.307955, 0.790053
0.985766, 0.500993, 0.307955, 0.790053
0.985766, 0.500993, 0.307955, 0.790053
0.985766, 0.500993, 0.307955, 0.790053
0.968423, 0.742417, 0.357606, 0.718908
0.885927, 0.586434, 0.35356, 0.845596
1.04993, 0.45904, 0.504928, 0.614838
1.09963, 0.887961, 0.435501, 0.776145
0.982113, 0.725963, 0.482419, 0.676144
0.972664, 0.365275, 0.783421, 0.734224
0.972664, 0.365275, 0.783421, 0.734224
0.964007, 0.352707, 0.71436, 0.82582
1.20103, 0.244091, 0.545669, 0.679983
1.20103, 0.244091, 0.545669, 0.679983
1.04579, 0.66866, 0.521331, 0.884575
0.957232, 0.816996, 0.471507, 0.813925
1.06572, 0.73635, 0.348583, 0.72701
0.941637, 0.606546, 0.400852, 0.742898
0.998009, 0.702669, 0.389683, 0.681801
0.998009, 0.702669, 0.389683, 0.681801
0.863622, 0.872685, 0.557621, 0.704786
0.863622, 0.872685, 0.557621, 0.704786
0.863622, 0.872685, 0.557621, 0.704786
0.925519, 0.978566, 0.671033, 0.723006
0.925519, 0.978566, 0.671033, 0.723006
0.802077, 0.810744, 0.824307, 0.859113
0.973956, 0.548334, 0.614074, 0.701378
0.861891, 0.653141, 0.498725, 0.741484
0.861891, 0.653141, 0.498725, 0.741484
0.945598, 0.811747, 0.524172, 0.763735
0.945598, 0.811747, 0.524172, 0.763735
0.952313, 0.904367, 0.54827, 0.739249
0.954161, 0.506519, 0.613767, 0.654505
0.943186, 0.457026, 0.779994, 0.80985
1.07722, 0.435443, 0.78197, 0.825229
0.922052, 0.594364, 0.537856, 0.85634
0.950062, 0.621826, 0.65267, 0.86862
0.961128, 0.828502, 0.90799, 0.816526
0.794903, 0.613004, 1.1747, 0.828594
1.02206, 0.722281, 1.17823, 0.711877
1.02206, 0.722281, 1.17823, 0.711877
0.974638, 0.644364, 1.13341, 0.828394
0.974638, 0.644364, 1.13341, 0.828394
0.974638, 0.644364, 1.13341, 0.828394
0.974638, 0.644364, 1.13341, 0.828394
1.04473, 0.772821, 1.29537, 0.977958
1.06055, 0.610648, 1.15082, 0.911174
0.952178, 0.782863, 1.15456, 0.841361
0.952178, 0.782863, 1.15456, 0.841361
0.952178, 0.782863, 1.15456, 0.841361
1.09124, 0.605362, 1.00629, 0.77674
0.930567, 0.868125, 0.955711, 0.904665
0.856065, 0.834799, 1.00032, 0.937674
0.895816, 0.706889, 0.85256, 0.930491
0.831337, 0.883149, 0.758234, 0.884541
0.831337, 0.883149, 0.758234, 0.884541
0.831337, 0.883149, 0.758234, 0.884541
0.910025, 0.879988, 0.485991, 0.751057
0.910025, 0.879988, 0.485991, 0.751057
0.789538, 0.523727, 0.695903, 0.804863
1.07855, 0.633238, 0.59309, 0.691747
1.07855, 0.633238, 0.59309, 0.691747
1.07855, 0.633238, 0.59309, 0.691747
0.952391, 0.452768, 0.679657, 0.957266
1.08754, 0.310782, 0.633359, 0.696763
1.15896, 0.345154, 0.563148, 0.654237
1.07623, 0.408661, 0.489017, 0.680932
1.09096, 0.478262, 0.532468, 0.724712
0.951388, 0.508988, 0.655688, 0.740095
0.931699, 0.471801, 0.437077, 0.677606
0.97091, 0.507194, 0.612175, 0.640224
0.92534, 0.413578, 0.620269, 0.69521
0.962957, 0.354713, 0.596729, 0.72678
1.02277, 0.357695, 0.616491, 0.709628
1.04286, 0.423631, 0.79327, 0.658457
0.816185, 0.675598, 0.78697, 0.876424
0.80211, 0.829137, 0.654029, 0.754539
0.885834, 0.917061, 0.834576, 0.524034
0.787032, 1.16972, 0.732573, 0.947917
0.891911, 1.17172, 0.798715, 0.810191
0.891911, 1.17172, 0.798715, 0.810191
0.891911, 1.17172, 0.798715, 0.810191
0.891911, 1.17172, 0.798715, 0.810191
0.891911, 1.17172, 0.798715, 0.810191
0.891911, 1.17172, 0.798715, 0.810191
0.891911, 1.17172, 0.798715, 0.810191
0.891911, 1.17172, 0.798715, 0.810191
0.903861, 1.10153, 1.00813, 0.90981
0.814641, 0.850956, 0.886276, 0.83049
0.820366, 0.755919, 0.617947, 0.679661
0.820366, 0.755919, 0.617947, 0.679661
0.990215, 0.656074, 0.606864, 0.61684
1.01667, 0.567214, 0.572108, 0.657754
1.07957, 0.410347, 0.409014, 0.635251
0.842551, 0.64641, 0.507743, 0.746784
0.940525, 0.717891, 0.537316, 0.976798
1.03855, 0.878559, 0.808921, 0.677136
0.906242, 0.714665, 0.696203, 0.964975
1.01551, 0.756078, 0.549266, 0.859222
1.00963, 0.694889, 0.471507, 0.869871
0.760286, 0.709278, 0.591986, 0.701519
1.03234, 0.567415, 0.555149, 0.893121
