# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.208803 -----------------
#dely    BF    dB     BFVar
0.050  0.2770  0.0001  0.0033
0.150  0.2598  0.0001  0.0020
0.250  0.2394  0.0001  0.0021
0.350  0.2181  0.0001  0.0019
0.450  0.1969  0.0001  0.0038
0.550  0.1750  0.0001  0.0032
0.650  0.1508  0.0001  0.0026
0.750  0.1280  0.0001  0.0019
0.850  0.1090  0.0001  0.0022
0.950  0.0889  0.0001  0.0016
1.050  0.0720  0.0001  0.0022
1.150  0.0558  0.0001  0.0008
1.250  0.0425  0.0001  0.0005
1.350  0.0308  0.0000  0.0008
1.450  0.0210  0.0000  0.0007
1.550  0.0134  0.0000  0.0004
1.650  0.0074  0.0000  0.0005
1.750  0.0024  0.0000  0.0003
