# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.267885 -----------------
#dely    BF    dB     BFVar
0.050  0.3922  0.0002  0.0048
0.150  0.3634  0.0002  0.0068
0.250  0.3336  0.0002  0.0033
0.350  0.3024  0.0002  0.0035
0.450  0.2658  0.0001  0.0029
0.550  0.2288  0.0001  0.0027
0.650  0.1941  0.0001  0.0024
0.750  0.1589  0.0001  0.0026
0.850  0.1258  0.0001  0.0024
0.950  0.0987  0.0001  0.0038
1.050  0.0735  0.0001  0.0014
1.150  0.0530  0.0001  0.0018
1.250  0.0365  0.0000  0.0007
1.350  0.0241  0.0000  0.0006
1.450  0.0149  0.0000  0.0006
1.550  0.0085  0.0000  0.0004
1.650  0.0036  0.0000  0.0003
1.750  0.0010  0.0000  0.0002
