# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0294565 -----------------
#dely    BF
0.050 -0.0889 -0.0067
0.150 -0.1727 -0.0121
0.250 -0.0625 -0.0049
0.350 -0.0281 -0.0026
0.450 -0.0297 -0.0027
0.550  0.0112  0.0012
0.650  0.0245  0.0029
0.750  0.0153  0.0020
0.850  0.0119  0.0019
0.950  0.0070  0.0019
1.050  0.0122  0.0033
1.150 -0.0000 -0.0000
1.250  0.0044  0.0016
1.350  0.0001  0.0001
1.450  0.0007  0.0005
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
