'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_us_width','InvCoshPar_us_g0','InvCoshPar_us_g1','InvCoshPar_ss_width','InvCoshPar_ss_g0','InvCoshPar_ss_g1'
0.0684915,0.394671,0.00945074,0.790563,0.156521,0.835279,0.552948,0.162242,0.694996,0.777235,0.159575,0.776968
0.0684915,0.394671,0.00945074,0.790563,0.156521,0.835279,0.552948,0.162242,0.694996,0.777235,0.159575,0.776968
0.0720952,0.381452,0.00859677,0.796273,0.156507,0.83721,0.549113,0.159806,0.679808,0.775294,0.159499,0.775873
0.0704781,0.387501,0.00995357,0.798209,0.156872,0.839768,0.554068,0.158503,0.676509,0.782037,0.159619,0.778931
0.0718058,0.383346,0.0126251,0.800064,0.156646,0.83924,0.56206,0.159068,0.684805,0.78198,0.158137,0.771481
0.0676364,0.397179,0.00623468,0.805881,0.156284,0.839373,0.558613,0.15879,0.681067,0.783172,0.159093,0.776699
0.0625383,0.417195,0.00580017,0.817131,0.153951,0.831125,0.572768,0.157519,0.683831,0.77135,0.161601,0.784961
0.0617606,0.420459,0.00597786,0.80787,0.153479,0.82558,0.566887,0.159532,0.690378,0.766421,0.162821,0.789244
0.0633563,0.41342,0.00382545,0.803914,0.153841,0.826102,0.571328,0.158952,0.690281,0.76936,0.162069,0.78657
0.0643765,0.408578,0.000449067,0.799756,0.154336,0.827221,0.569447,0.160792,0.698536,0.769458,0.16074,0.779944
0.0659928,0.403952,0.00843719,0.804746,0.153918,0.826783,0.568374,0.161634,0.702173,0.770107,0.160138,0.777164
0.0655082,0.404629,0.00286043,0.813393,0.154012,0.830191,0.562805,0.163312,0.707151,0.765858,0.162742,0.788635
0.0655082,0.404629,0.00286043,0.813393,0.154012,0.830191,0.562805,0.163312,0.707151,0.765858,0.162742,0.788635
0.0646181,0.409972,0.0112837,0.806241,0.15517,0.833751,0.565199,0.162558,0.704852,0.772059,0.162062,0.787534
0.0646181,0.409972,0.0112837,0.806241,0.15517,0.833751,0.565199,0.162558,0.704852,0.772059,0.162062,0.787534
0.0628731,0.418637,0.0187601,0.815606,0.151382,0.817369,0.558351,0.162402,0.69949,0.774839,0.162213,0.789317
0.060895,0.428513,0.0262755,0.814548,0.152159,0.821022,0.55462,0.162037,0.695084,0.766189,0.163504,0.79258
0.0571868,0.444377,0.0244955,0.826028,0.153651,0.832507,0.557105,0.162129,0.697241,0.770039,0.163696,0.794981
0.0562805,0.450025,0.0314287,0.833303,0.153297,0.833029,0.54966,0.161227,0.687505,0.761943,0.164727,0.797114
0.058648,0.440112,0.0349289,0.832397,0.15368,0.834712,0.545013,0.162866,0.692699,0.762275,0.164341,0.795304
0.058648,0.440112,0.0349289,0.832397,0.15368,0.834712,0.545013,0.162866,0.692699,0.762275,0.164341,0.795304
0.0695908,0.395051,0.0298608,0.828242,0.153997,0.835008,0.546671,0.162159,0.690223,0.759049,0.162468,0.784689
0.0681316,0.399051,0.0234116,0.826471,0.154614,0.837617,0.552919,0.160831,0.687709,0.763769,0.16105,0.779366
0.0663237,0.405577,0.0218037,0.827778,0.15437,0.836781,0.550636,0.161885,0.691565,0.76164,0.162022,0.783437
0.0607745,0.427363,0.0186316,0.829718,0.1535,0.832923,0.534149,0.161489,0.677823,0.760305,0.161861,0.782119
0.0556993,0.449204,0.0152728,0.823341,0.153607,0.831399,0.531531,0.162183,0.679476,0.756273,0.162747,0.785025
0.0550208,0.452002,0.0135196,0.834409,0.151513,0.82418,0.538281,0.160451,0.675473,0.763474,0.163551,0.791797
