# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0358749 -----------------
#dely    BF
0.050  0.0698  0.0001
0.150  0.0643  0.0001
0.250  0.0546  0.0001
0.350  0.0505  0.0001
0.450  0.0438  0.0001
0.550  0.0382  0.0000
0.650  0.0276  0.0000
0.750  0.0203  0.0000
0.850  0.0125  0.0000
0.950  0.0070  0.0000
1.050  0.0010  0.0000
1.150 -0.0035 -0.0000
1.250 -0.0058 -0.0000
1.350 -0.0062 -0.0000
1.450 -0.0063 -0.0000
1.550 -0.0047 -0.0000
1.650 -0.0030 -0.0000
1.750 -0.0013 -0.0000
