# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0452324 -----------------
#dely    BF    dB     BFVar
0.050  0.0308  0.0001  0.0023
0.150  0.0385  0.0001  0.0026
0.250  0.0444  0.0001  0.0042
0.350  0.0488  0.0002  0.0021
0.450  0.0522  0.0002  0.0019
0.550  0.0521  0.0002  0.0015
0.650  0.0480  0.0002  0.0013
0.750  0.0408  0.0002  0.0011
0.850  0.0330  0.0002  0.0013
0.950  0.0245  0.0002  0.0011
1.050  0.0174  0.0002  0.0005
1.150  0.0110  0.0001  0.0005
1.250  0.0065  0.0001  0.0004
1.350  0.0031  0.0001  0.0003
1.450  0.0010  0.0000  0.0001
1.550  0.0002  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
