# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.30256 -----------------
#dely    BF    dB     BFVar
0.050  0.5444  0.0003  0.0040
0.150  0.4949  0.0002  0.0046
0.250  0.4361  0.0002  0.0027
0.350  0.3731  0.0002  0.0029
0.450  0.3065  0.0002  0.0029
0.550  0.2443  0.0001  0.0038
0.650  0.1895  0.0001  0.0024
0.750  0.1430  0.0001  0.0021
0.850  0.1069  0.0001  0.0022
0.950  0.0728  0.0001  0.0023
1.050  0.0497  0.0000  0.0019
1.150  0.0316  0.0000  0.0013
1.250  0.0181  0.0000  0.0007
1.350  0.0094  0.0000  0.0012
1.450  0.0042  0.0000  0.0006
1.550  0.0012  0.0000  0.0003
1.650  0.0000  0.0000  0.0004
1.750 -0.0001 -0.0000  0.0001
