# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.299586 -----------------
#dely    BF
0.050  0.5419  0.0005
0.150  0.4929  0.0005
0.250  0.4292  0.0004
0.350  0.3706  0.0004
0.450  0.3028  0.0003
0.550  0.2428  0.0003
0.650  0.1829  0.0002
0.750  0.1408  0.0002
0.850  0.1037  0.0002
0.950  0.0715  0.0001
1.050  0.0498  0.0001
1.150  0.0321  0.0001
1.250  0.0175  0.0000
1.350  0.0090  0.0000
1.450  0.0059  0.0000
1.550  0.0018  0.0000
1.650  0.0006  0.0000
1.750 -0.0001 -0.0000
