# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0315154 -----------------
#dely    BF
0.050 -0.0253 -0.0000
0.150 -0.0266 -0.0000
0.250 -0.0244 -0.0000
0.350 -0.0243 -0.0000
0.450 -0.0232 -0.0000
0.550 -0.0228 -0.0000
0.650 -0.0222 -0.0000
0.750 -0.0223 -0.0000
0.850 -0.0211 -0.0000
0.950 -0.0203 -0.0000
1.050 -0.0193 -0.0000
1.150 -0.0172 -0.0000
1.250 -0.0156 -0.0000
1.350 -0.0119 -0.0000
1.450 -0.0089 -0.0000
1.550 -0.0059 -0.0000
1.650 -0.0030 -0.0000
1.750 -0.0011 -0.0000
