# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00425912 -----------------
#dely    BF
0.050  0.0188  0.0017
0.150 -0.0314 -0.0030
0.250 -0.0185 -0.0018
0.350 -0.0032 -0.0003
0.450  0.0372  0.0035
0.550 -0.0040 -0.0005
0.650 -0.0215 -0.0027
0.750  0.0086  0.0012
0.850 -0.0024 -0.0004
0.950 -0.0138 -0.0026
1.050 -0.0005 -0.0001
1.150 -0.0072 -0.0023
1.250 -0.0035 -0.0016
1.350 -0.0012 -0.0005
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
