# ICODE=211, JCODE=-2212
# SIGMA_QGP=1.1881, SIGMA_HAD=0.558763
# NSAMPLE=10000000, Tblast=75.3839, UPERPblast(x,y)=(0.8275,0.8275)
# SOVERUD=0.8119, QUARK_ENTROPY_RATIO=0.167, BARYON_FUDGE=0.7105
# ------- normalization=0.00552267 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0137  0.0000  0.0013  0.0044  0.0081
0.150  0.0122  0.0000  0.0013  0.0043  0.0066
0.250  0.0086  0.0000  0.0010  0.0039  0.0036
0.350  0.0059  0.0000  0.0012  0.0035  0.0012
0.450  0.0030  0.0000  0.0010  0.0028 -0.0007
0.550  0.0026  0.0000  0.0009  0.0025 -0.0008
0.650  0.0023  0.0000  0.0009  0.0019 -0.0005
0.750  0.0020  0.0000  0.0007  0.0015 -0.0002
0.850  0.0016  0.0000  0.0005  0.0011 -0.0000
0.950  0.0014  0.0000  0.0004  0.0008  0.0002
1.050  0.0010  0.0000  0.0003  0.0005  0.0002
1.150  0.0005  0.0000  0.0001  0.0002  0.0001
1.250  0.0004  0.0000  0.0001  0.0002  0.0001
1.350  0.0002  0.0000  0.0001  0.0001  0.0000
1.450  0.0000  0.0000  0.0000  0.0000 -0.0000
1.550  0.0000  0.0000  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
