# ICODE=321, JCODE=-2212
# SIGMA_QGP=1.1881, SIGMA_HAD=0.558763
# NSAMPLE=10000000, Tblast=75.3839, UPERPblast(x,y)=(0.8275,0.8275)
# SOVERUD=0.8119, QUARK_ENTROPY_RATIO=0.167, BARYON_FUDGE=0.7105
# ------- normalization=0.012574 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0302  0.0003 -0.0166  0.0375  0.0093
0.150  0.0258  0.0002 -0.0176  0.0351  0.0083
0.250  0.0221  0.0002 -0.0158  0.0307  0.0072
0.350  0.0190  0.0002 -0.0130  0.0259  0.0061
0.450  0.0134  0.0001 -0.0122  0.0212  0.0044
0.550  0.0077  0.0001 -0.0110  0.0162  0.0026
0.650  0.0054  0.0001 -0.0084  0.0123  0.0015
0.750  0.0027  0.0000 -0.0071  0.0086  0.0012
0.850  0.0012  0.0000 -0.0055  0.0061  0.0006
0.950  0.0000  0.0000 -0.0041  0.0037  0.0004
1.050 -0.0003 -0.0000 -0.0025  0.0021  0.0001
1.150 -0.0005 -0.0000 -0.0017  0.0011  0.0000
1.250 -0.0006 -0.0000 -0.0011  0.0005  0.0000
1.350 -0.0003 -0.0000 -0.0005  0.0002  0.0000
1.450 -0.0001 -0.0000 -0.0001  0.0000  0.0000
1.550 -0.0000 -0.0000 -0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
