# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.14853 -----------------
#dely    BF    dB     BFVar
0.050  0.4571  0.0036  0.0146
0.150  0.3667  0.0030  0.0221
0.250  0.2506  0.0023  0.0117
0.350  0.1566  0.0016  0.0144
0.450  0.1018  0.0012  0.0054
0.550  0.0648  0.0009  0.0051
0.650  0.0379  0.0006  0.0035
0.750  0.0214  0.0004  0.0019
0.850  0.0128  0.0003  0.0011
0.950  0.0074  0.0002  0.0011
1.050  0.0044  0.0002  0.0010
1.150  0.0022  0.0001  0.0014
1.250  0.0012  0.0001  0.0009
1.350  0.0003  0.0000  0.0001
1.450  0.0001  0.0000  0.0000
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
