# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.270108 -----------------
#dely    BF    dB     BFVar
0.050  0.4536  0.0002  0.0053
0.150  0.4146  0.0002  0.0053
0.250  0.3689  0.0002  0.0050
0.350  0.3157  0.0002  0.0035
0.450  0.2668  0.0001  0.0036
0.550  0.2182  0.0001  0.0039
0.650  0.1739  0.0001  0.0019
0.750  0.1360  0.0001  0.0019
0.850  0.1057  0.0001  0.0016
0.950  0.0792  0.0001  0.0013
1.050  0.0579  0.0001  0.0016
1.150  0.0414  0.0000  0.0010
1.250  0.0282  0.0000  0.0010
1.350  0.0187  0.0000  0.0008
1.450  0.0116  0.0000  0.0020
1.550  0.0065  0.0000  0.0006
1.650  0.0032  0.0000  0.0003
1.750  0.0008  0.0000  0.0001
