# ICODE=1735357040, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.285968 -----------------
#dely    BF
0.050  0.5228  0.0005
0.150  0.4749  0.0004
0.250  0.4209  0.0004
0.350  0.3548  0.0004
0.450  0.2888  0.0003
0.550  0.2301  0.0003
0.650  0.1765  0.0002
0.750  0.1325  0.0002
0.850  0.0967  0.0002
0.950  0.0659  0.0001
1.050  0.0424  0.0001
1.150  0.0266  0.0001
1.250  0.0157  0.0000
1.350  0.0084  0.0000
1.450  0.0023  0.0000
1.550  0.0006  0.0000
1.650 -0.0004 -0.0000
1.750 -0.0001 -0.0000
