# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.209671 -----------------
#dely    BF    dB     BFVar
0.050  0.2701  0.0002  0.0022
0.150  0.2557  0.0002  0.0048
0.250  0.2407  0.0001  0.0036
0.350  0.2250  0.0001  0.0014
0.450  0.2061  0.0001  0.0018
0.550  0.1871  0.0001  0.0021
0.650  0.1638  0.0001  0.0018
0.750  0.1393  0.0001  0.0019
0.850  0.1164  0.0001  0.0017
0.950  0.0917  0.0001  0.0015
1.050  0.0698  0.0001  0.0036
1.150  0.0511  0.0001  0.0017
1.250  0.0354  0.0001  0.0008
1.350  0.0231  0.0000  0.0032
1.450  0.0130  0.0000  0.0004
1.550  0.0064  0.0000  0.0002
1.650  0.0017  0.0000  0.0002
1.750  0.0001  0.0000  0.0000
