# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.679885 -----------------
#dely    BF
0.050  1.3972  0.0127
0.150  1.2292  0.0115
0.250  1.0852  0.0106
0.350  0.9185  0.0095
0.450  0.7381  0.0080
0.550  0.6421  0.0073
0.650  0.4976  0.0060
0.750  0.2718  0.0036
0.850  0.1900  0.0027
0.950  0.1129  0.0018
1.050  0.0142  0.0002
1.150 -0.0276 -0.0005
1.250 -0.0498 -0.0011
1.350 -0.0787 -0.0020
1.450 -0.0912 -0.0029
1.550 -0.0295 -0.0012
1.650 -0.0177 -0.0011
1.750 -0.0035 -0.0006
