# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.201076 -----------------
#dely    BF
0.050  0.3459  0.0007
0.150  0.3187  0.0007
0.250  0.2783  0.0006
0.350  0.2481  0.0006
0.450  0.2079  0.0005
0.550  0.1730  0.0005
0.650  0.1306  0.0004
0.750  0.0998  0.0003
0.850  0.0771  0.0003
0.950  0.0553  0.0002
1.050  0.0355  0.0002
1.150  0.0228  0.0001
1.250  0.0130  0.0001
1.350  0.0058  0.0000
1.450  0.0008  0.0000
1.550  0.0003  0.0000
1.650 -0.0012 -0.0000
1.750 -0.0009 -0.0000
