 0.05 0.994779 0.00252739
 0.15 0.986393 0.00251672
 0.25 0.979355 0.00250772
 0.35 0.970821 0.00249677
 0.45 0.961016 0.00248413
 0.55 0.949554 0.00246928
 0.65 0.946241 0.00246496
 0.75 0.938054 0.00245428
 0.85 0.926496 0.00243911
 0.95 0.92281 0.00243425
 1.05 0.917114 0.00242673
 1.15 0.905357 0.00241112
 1.25 0.896187 0.00239888
 1.35 0.887236 0.00238687
 1.45 0.878375 0.00237492
 1.55 0.874169 0.00236923
 1.65 0.862713 0.00235366
 1.75 0.856395 0.00234502
 1.85 0.848824 0.00233463
 1.95 0.838191 0.00231996
 2.05 0.830055 0.00230868
 2.15 0.819556 0.00229403
 2.25 0.811889 0.00228327
 2.35 0.800729 0.00226753
 2.45 0.791373 0.00225424
 2.55 0.786159 0.0022468
 2.65 0.781485 0.00224011
 2.75 0.773221 0.00222824
 2.85 0.75946 0.00220832
 2.95 0.753199 0.0021992
 3.05 0.74498 0.00218717
 3.15 0.736054 0.00217402
 3.25 0.728169 0.00216235
 3.35 0.717131 0.0021459
 3.45 0.709085 0.00213382
 3.55 0.704821 0.0021274
 3.65 0.693931 0.0021109
 3.75 0.691504 0.00210721
 3.85 0.681461 0.00209185
 3.95 0.668644 0.00207208
 4.05 0.665093 0.00206657
 4.15 0.653843 0.00204902
 4.25 0.647005 0.00203828
 4.35 0.633173 0.00201637
 4.45 0.627356 0.00200709
 4.55 0.62051 0.00199611
 4.65 0.610609 0.00198012
 4.75 0.605902 0.00197247
 4.85 0.59618 0.00195658
 4.95 0.58807 0.00194323
 5.05 0.575164 0.00192179
 5.15 0.573546 0.00191908
 5.25 0.561204 0.00189832
 5.35 0.555727 0.00188904
 5.45 0.548419 0.00187657
 5.55 0.533105 0.00185019
 5.65 0.528854 0.0018428
 5.75 0.521893 0.00183063
 5.85 0.512422 0.00181394
 5.95 0.50033 0.00179241
 6.05 0.49493 0.00178271
 6.15 0.486531 0.00176752
 6.25 0.480405 0.00175636
 6.35 0.468661 0.00173476
 6.45 0.462715 0.00172372
 6.55 0.456172 0.00171149
 6.65 0.449654 0.00169922
 6.75 0.438083 0.00167721
 6.85 0.427944 0.00165769
 6.95 0.422845 0.00164778
 7.05 0.412636 0.00162777
 7.15 0.404333 0.00161131
 7.25 0.398143 0.00159893
 7.35 0.388639 0.00157973
 7.45 0.377987 0.00155793
 7.55 0.372368 0.00154631
 7.65 0.361368 0.0015233
 7.75 0.356662 0.00151334
 7.85 0.347332 0.00149342
 7.95 0.337058 0.00147117
 8.05 0.328967 0.0014534
 8.15 0.323342 0.00144092
 8.25 0.31459 0.00142129
 8.35 0.304605 0.00139855
 8.45 0.293335 0.00137243
 8.55 0.285559 0.00135412
 8.65 0.281424 0.00134428
 8.75 0.271176 0.00131958
 8.85 0.264054 0.00130214
 8.95 0.254917 0.00127941
 9.05 0.245137 0.00125463
 9.15 0.23722 0.0012342
 9.25 0.228853 0.00121224
 9.35 0.220827 0.00119079
 9.45 0.213083 0.00116972
 9.55 0.203175 0.00114221
 9.65 0.196342 0.00112284
 9.75 0.18872 0.00110083
 9.85 0.181105 0.00107839
 9.95 0.171993 0.00105091
10.05 0.162612 0.00102185
10.15 0.15402 0.000994485
10.25 0.147226 0.000972304
10.35 0.136355 0.000935719
10.45 0.128836 0.000909553
10.55 0.119981 0.00087774
10.65 0.113284 0.00085289
10.75 0.104172 0.000817871
10.85 0.096903 0.00078882
10.95 0.0861859 0.000743923
11.05 0.0796941 0.000715357
11.15 0.0706594 0.000673588
11.25 0.0623695 0.000632843
11.35 0.0531551 0.000584227
11.45 0.0453982 0.000539919
11.55 0.0381871 0.000495186
11.65 0.028825 0.000430223
11.75 0.0210232 0.000367416
11.85 0.0126948 0.000285511
11.95 0.0041417 0.000163079
