# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-1.30757 -----------------
#dely    BF
0.050 -1.5447 -0.0095
0.150 -1.5283 -0.0098
0.250 -1.5230 -0.0102
0.350 -1.3156 -0.0094
0.450 -1.3433 -0.0104
0.550 -0.8971 -0.0075
0.650 -0.9555 -0.0089
0.750 -0.9751 -0.0100
0.850 -0.6588 -0.0074
0.950 -0.7981 -0.0101
1.050 -0.5745 -0.0083
1.150 -0.4004 -0.0065
1.250 -0.3333 -0.0063
1.350 -0.1768 -0.0039
1.450 -0.0764 -0.0020
1.550 -0.0006 -0.0000
1.650  0.0389  0.0017
1.750 -0.0132 -0.0010
