           0.05         0.0999         0.1091         0.0834          0.093         0.0792         0.1059         0.0824          0.109         0.0889         0.0871         0.1089         0.0948          0.094         0.1042         0.0693         0.0887         0.1028         0.0913         0.1235         0.0842	0.079188
           0.15          0.084         0.0901         0.0938          0.089         0.0885         0.0783         0.0869          0.092         0.0958         0.0739         0.0989          0.094         0.0803         0.0934         0.0631         0.0812         0.0869         0.0877         0.1005          0.086	0.081892
           0.25         0.0729         0.0859         0.0734         0.0847         0.0676         0.0727         0.0865         0.0875         0.0849         0.0739         0.0797         0.0937         0.0866         0.0766         0.0707         0.0709         0.0807         0.0864         0.1148         0.0773	0.080073
           0.35         0.0734         0.0781         0.0679         0.0882         0.0565         0.0671         0.0627         0.0815         0.0669         0.0787         0.0741         0.0691          0.074         0.0811         0.0557         0.0617         0.0623         0.0554         0.0755         0.0735	0.069743
           0.45         0.0451         0.0682         0.0429         0.0502         0.0663         0.0587         0.0484         0.0745         0.0744         0.0563         0.0654         0.0606         0.0674         0.0624         0.0533         0.0549         0.0689         0.0571         0.0581         0.0656	0.061402
           0.55         0.0372         0.0521         0.0463         0.0493         0.0435         0.0363           0.05         0.0431           0.05         0.0433         0.0371         0.0525         0.0639         0.0592         0.0441         0.0438         0.0519         0.0502         0.0553         0.0622	0.052398
           0.65         0.0356         0.0403         0.0414         0.0458         0.0359          0.039         0.0375         0.0465         0.0384         0.0365         0.0371           0.04         0.0477         0.0438         0.0313         0.0414         0.0463          0.042         0.0494         0.0373	0.041581
           0.75         0.0323         0.0288         0.0346         0.0335         0.0141         0.0395         0.0199         0.0312         0.0313         0.0337         0.0371         0.0515         0.0452         0.0404         0.0332         0.0343         0.0446         0.0223         0.0226         0.0458	0.034523
           0.85         0.0261          0.026         0.0121          0.027         0.0261         0.0218         0.0258         0.0192         0.0133         0.0204         0.0269         0.0278         0.0234         0.0201         0.0267         0.0285         0.0393         0.0196         0.0238         0.0241	0.026783
           0.95         0.0208         0.0146         0.0176         0.0234         0.0124         0.0246         0.0263         0.0257           0.02         0.0227         0.0182         0.0225          0.025         0.0144         0.0117         0.0159         0.0184         0.0193         0.0132         0.0136	0.018582
           1.05         0.0204         0.0195          0.013         0.0091         0.0215         0.0141         0.0085          0.017         0.0078         0.0093         0.0124         0.0182         0.0187         0.0258         0.0123         0.0086         0.0172         0.0098         0.0156          0.012	0.014667
           1.15         0.0104         0.0066         0.0031         0.0024         0.0095         0.0131         0.0067         0.0058         0.0091         0.0117         0.0109         0.0072         0.0073         0.0115         0.0051         0.0087         0.0061         0.0112         0.0063         0.0071	0.010482
           1.25         0.0029         0.0057         0.0037         0.0052         0.0056         0.0022         0.0027         0.0056         0.0043         0.0068         0.0043         0.0049         0.0046         0.0029         0.0024         0.0027         0.0015         0.0025         0.0079          0.004	0.006281
           1.35         0.0029         0.0011          0.002         0.0003         0.0025         0.0041         0.0017         0.0022         0.0036         0.0028         0.0012         0.0026          0.002         0.0044         0.0035         0.0035         0.0003          0.002         0.0019          0.006	0.002465
           1.45        -0.0003         0.0003         0.0004         0.0032         0.0005         0.0001         0.0006         0.0009         0.0014              0          0.003          0.001         0.0002         0.0016         0.0006          0.003         0.0003         0.0009         0.0008        -0.0004	0.000781
           1.55              0              0         0.0007         0.0004              0              0         0.0009         0.0008         0.0007              0        -0.0001              0        -0.0003         0.0007              0              0              0              0         0.0008        -0.0002	0.000227
           1.65              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0	-0.000036
           1.75              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0	-0.000003
	0.000000
	0.000000
	0.000000
	0.000000
	0.000000
	0.000000
	0.000000
	0.000000
