 0.507808 0.880581 1.42152 0.280781	 -32.0007 8.46941 -1.39442 7.43863 0.537814 -0.108661 0.00376761 -0.311399 -0.136412 -0.27606 -0.0233471 -0.0654109
 1.00811 1.14965 0.911411 1.1048	 -89.9495 -2.00496 -5.85658 -1.89329 1.45624 -0.331625 0.510976 -0.529019 0.973411 0.661789 -0.406783 0.00897133
 1.19449 0.800701 0.293393 1.47337	 -102.27 -9.29047 -3.14773 -6.22125 2.84819 0.457954 -1.38326 1.07027 -0.736478 -0.893802 -0.359933 -0.0634877
 0.81051 0.24014 0.667568 1.14685	 -29.5407 4.38238 -2.08934 -3.64901 -1.50512 2.58251 1.60095 0.500592 0.0374092 -0.0175519 0.573546 0.0836793
 0.434935 0.244344 1.16086 1.35566	 -20.2112 5.26524 2.99831 -4.22649 -3.45014 -0.324569 1.93616 0.644 0.0847493 0.452408 0.0665606 -0.15021
 0.855355 1.2001 1.44815 1.13564	 -16.1395 2.6513 -5.35311 -1.01126 -0.144916 -0.669902 -0.155733 0.191762 0.404358 -0.681639 0.231598 -0.0963588
 0.626927 0.188288 0.877778 1.10761	 -26.0902 4.37461 -0.967128 -1.77083 -1.11679 1.4598 -0.184924 0.379225 -0.100313 -0.0174405 0.568228 -0.120512
 0.374675 1.18048 0.395696 1.48178	 -11.5598 4.4429 1.11826 -5.26499 2.0149 -1.27203 -0.766527 1.23503 0.550077 -0.183751 0.605638 -0.0921038
 0.136436 0.535836 1.06416 0.314414	 -11.5593 6.26482 7.50022 6.05128 3.58902 0.378881 -0.763032 -0.147187 -0.392416 -0.276863 -0.745715 0.116518
 1.37808 0.76987 0.852553 0.855355	 571.668 9.64922 -9.19932 1.45686 -1.44954 -0.0491917 2.00166 0.0688342 -0.375231 0.0852054 -0.352195 0.284897
 0.678779 1.37387 1.42432 1.26877	 -43.0207 5.23926 -4.51962 -3.47795 -3.99305 -2.7966 1.97062 -0.17507 0.21034 0.265876 0.479252 -0.0255792
 0.289189 1.05435 1.47337 0.293393	 -27.501 6.42813 6.17799 5.99352 0.283642 -0.684855 -1.23598 -0.568722 -0.602785 -0.436073 0.108772 0.0515667
 1.19309 0.359259 0.52042 0.3004	 27.8653 -9.02874 4.86941 3.03718 -4.01106 0.964595 -3.07602 0.0642611 0.0884622 -0.799245 0.405141 -0.115866
 0.647948 0.167267 1.41592 1.36687	 -19.7092 5.65701 1.22962 -3.58865 -1.46229 2.588 -0.0872696 -0.213222 0.209384 0.113486 0.374291 0.000562444
 0.276577 0.950651 1.35706 0.925425	 -4.59257 8.13732 6.42122 -1.47864 -0.473734 -1.08841 1.47948 0.200473 -0.0272921 -0.0711446 -0.032016 -0.082606
 0.705405 0.966066 1.2968 1.33744	 -34.1204 5.4987 -2.98834 -3.51251 -1.83529 -0.913973 -1.75183 0.507463 0.402249 0.0521569 0.141872 -0.0745082
 0.226126 0.3004 1.08939 1.23514	 -5.2739 7.64402 10.4591 -4.36577 -1.80099 0.835919 0.805376 0.711422 0.329866 0.0079113 -0.367643 0.199696
 1.21692 0.636737 0.684384 0.694194	 102.947 -8.43023 -0.219275 0.0106158 0.274563 0.334019 1.36042 0.343311 0.0914747 0.249172 -0.208393 0.15542
 0.195295 0.102803 0.139239 0.681582	 38.713 2.2724 4.25779 -0.392245 4.69518 0.913694 -2.73114 -0.657124 0.0834716 0.296063 0.215353 0.108885
 0.577878 0.376076 0.838539 0.991291	 -0.438902 4.21079 2.4856 -1.85703 -1.17719 1.3135 1.39444 -0.350355 0.2974 -0.198589 0.28388 -0.0128379
 0.844144 1.30521 0.38028 0.220521	 -48.2013 -7.05686 4.6084 2.70789 0.106219 0.176044 -1.07967 -0.536168 0.491523 0.0689757 0.779652 0.187975
 0.280781 0.893193 1.2029 0.273774	 -31.2327 8.02376 2.9185 6.65242 1.21375 -0.700858 -0.124581 -0.162213 -0.548257 -0.317973 -0.303056 -0.0570108
 0.505005 0.831532 0.953453 1.45936	 -25.0226 4.67107 0.361581 -5.27804 -3.59846 -1.98255 1.4841 0.0346026 0.135334 0.0482286 0.395851 -0.0206491
 0.725025 1.36827 0.715215 0.352252	 200.569 -2.94262 0.0275344 5.49078 -0.517658 -2.38542 0.239996 -0.154687 0.123607 -0.584234 0.694413 -0.052764
 0.558258 0.336837 1.10901 0.47978	 -16.6995 4.18617 1.74062 4.18183 0.876628 2.27777 0.292499 -1.73417 -0.184562 -0.803485 0.1511 -0.0475078
 1.42573 1.32202 1.02633 0.366266	 -11.0062 -10.4968 4.8544 1.46908 -1.58745 0.231881 -0.976842 -0.70508 0.255844 -0.155411 -0.30252 0.030042
 0.917017 0.688589 0.734835 0.583483	 -82.4699 -4.61711 -1.92024 1.18507 -1.74188 -0.562523 2.0352 0.297128 -0.0507006 0.239684 0.211736 0.281389
 1.41031 0.98008 0.681582 1.41311	 36.3383 -0.809618 -8.36062 -2.80388 -1.24563 -0.61844 0.771131 0.642334 0.301833 0.0915379 -0.338586 0.265041
 1.24214 1.44254 0.219119 0.509209	 44.3174 -8.81752 2.71063 -2.32335 -1.57312 -1.09226 -0.593682 -0.186286 -0.201113 0.165313 0.203332 0.0200973
 0.387287 1.06837 0.307407 1.17347	 40.5812 1.03908 0.713909 -4.14832 3.88854 -1.44233 1.52936 -0.363906 0.330363 0.283413 0.0337801 -0.032306
 1.06557 0.412513 0.273774 0.569469	 -23.7289 -9.70498 4.85875 -2.66604 0.97993 2.48373 2.34232 -0.909353 0.16395 -0.360128 -0.0542087 0.00770843
 1.38368 1.1987 1.36126 0.818919	 56.6045 -8.88499 -3.50623 0.692532 -0.444828 -1.67709 -0.169044 -0.261362 0.230301 -0.0213704 -0.464253 0.0935422
 0.436336 0.165866 1.40611 1.25195	 -2.14613 5.49405 6.4088 -3.80517 -0.0346112 2.58763 -0.788719 -1.18988 0.296217 -0.0764447 0.224004 0.0230042
 1.33043 0.45035 1.15666 0.835736	 -17.243 -2.16299 -2.59476 -0.532437 -1.26159 2.34235 -0.369976 0.434191 0.703807 -0.494322 -0.372537 0.0939299
 1.32062 0.436336 0.813313 0.737638	 -60.7777 -0.613777 -7.39459 0.10764 -2.47295 0.812114 -1.12277 -0.723727 0.107366 0.512579 -0.437676 0.0975132
 0.41952 0.589089 1.14124 0.877778	 -12.0009 6.37185 4.42646 -1.84853 -2.78623 -0.730907 1.08238 0.0104583 -0.0839893 0.158326 0.0967243 0.0937099
 1.31081 1.2982 0.405505 0.266767	 36.5193 -7.9236 5.80282 1.06395 -2.96831 0.264732 2.69742 1.10864 0.238655 0.655174 0.165591 0.239171
 0.963263 0.10981 0.10981 0.635335	 -72.3046 -6.6179 -1.69621 -1.46929 1.78077 2.64936 -2.48454 -1.25185 -0.466927 0.574012 0.764253 -0.173561
 1.19169 0.25976 0.544244 0.695596	 -35.7959 -2.60398 -6.31146 0.0663376 -0.794502 1.37582 -0.55817 1.01329 -0.306934 0.81163 -0.159876 -0.160127
 1.18328 0.866567 0.132232 1.22533	 57.0807 -7.97333 -0.522922 -6.05185 2.51314 0.616558 -0.603224 1.733 -2.71206 -1.24172 -0.0963579 0.137019
 1.44254 0.385886 0.439139 1.18048	 -38.8163 -8.05138 -4.90281 -2.49412 1.90868 2.05039 0.226018 1.19076 0.150218 0.457236 -0.669855 0.0775181
 0.952052 0.723624 1.00531 1.11461	 -40.4312 3.82322 -2.64204 -1.84849 -2.74009 0.769613 -0.486459 1.37548 -0.0749573 0.282887 -0.0112425 0.31513
 0.696997 1.38929 0.394294 0.282182	 97.5895 -6.09752 4.27426 3.26837 2.12675 -0.824236 1.55396 0.341657 0.227087 0.519265 0.341957 -0.0437252
 1.27578 1.37107 0.650751 0.497998	 22.9528 -10.6706 1.07494 0.674553 -1.40463 -1.80264 -0.839782 -0.886985 0.237994 -0.434497 -0.45349 -0.0961425
 1.08519 0.663363 0.964665 0.542843	 -17.8656 -6.47064 -3.22229 2.59817 0.531246 0.00652603 1.64655 -0.28779 -0.11408 0.364294 -0.342334 0.0820497
 1.11181 0.500801 1.09359 1.30521	 -24.718 3.21672 -4.75537 -3.26583 -2.87551 1.05868 -0.570638 0.261876 -0.247323 0.0246658 -0.198709 -0.186764
 1.48739 0.684384 1.49439 0.678779	 -57.6801 -4.74191 -6.4753 2.09362 -1.66324 -0.132779 1.7047 -0.755746 -0.534549 0.79623 -0.742039 -0.0126037
 0.474174 0.512012 1.24074 0.950651	 -21.4721 7.52106 3.19312 -1.79897 -0.323919 1.51037 0.324965 -0.726475 0.268508 -0.803738 0.0793935 -0.123732
 0.472773 1.44675 0.342442 0.195295	 -73.5491 -1.44621 2.27614 5.42739 2.93209 -0.951354 -0.358155 1.33355 0.419834 0.0170433 0.401748 -0.0179987
 0.495195 1.15385 0.345245 0.76006	 463.817 7.18422 -4.84944 0.659154 3.7266 -2.40162 1.45266 -0.385311 0.31506 -0.293064 0.437442 -0.134996
 0.874975 1.26176 0.154655 0.846947	 1.71257 -8.68188 3.87477 -4.9777 0.787406 -0.692698 -0.636223 0.442493 -0.994101 -0.488901 0.696684 -0.0335247
 0.659159 0.691391 0.254154 0.406907	 -88.4876 -7.22522 5.14402 1.20191 4.61489 1.52586 1.28279 -0.455588 0.418875 -0.357989 0.00617688 -0.046923
 0.235936 0.254154 0.968869 0.251351	 -2.96908 5.91417 5.71526 7.58038 0.746456 0.422653 -0.647497 -0.397374 -0.312993 -0.437703 -0.313636 0.0301717
 0.653554 0.420921 0.258358 1.04174	 -54.7135 2.70669 -2.63795 -3.80511 1.74063 1.75808 1.3062 -0.988066 -0.0337368 0.105064 0.444514 0.178154
 0.918418 1.41031 0.83994 0.725025	 -54.9559 -4.15134 -4.13307 0.322672 -0.969993 -2.64629 -1.02742 0.0335327 0.168239 -0.0210198 0.303649 -0.0402531
 0.950651 1.2029 0.209309 1.43554	 -86.9788 -2.29466 -5.30141 -6.17599 1.49511 -0.526772 0.359377 -0.141076 -0.923311 -0.68432 -0.0632733 0.0414532
 0.6998 0.945045 1.31922 0.67037	 5.81686 1.81731 -1.22496 0.840945 -3.31063 -1.80553 3.14991 -0.397335 -0.558262 0.872753 0.240806 -0.00492014
 1.15806 0.936637 0.371872 1.34725	 -84.0422 -6.1469 -5.05258 -5.66476 1.84812 -0.404589 0.697482 -0.100635 -0.895511 -0.0751035 -0.46447 0.00677463
 0.796496 1.46496 0.420921 0.311612	 46.1491 -7.48764 6.90311 1.46161 0.270683 -0.692767 -1.65624 -0.783205 0.367184 0.0645482 0.553529 -0.00394824
 0.803503 0.132232 0.866567 0.256957	 -68.9897 -0.109884 0.4699 6.29884 1.13088 3.50772 2.81658 0.198791 0.0680817 -0.027597 0.512884 -0.0446373
 0.528829 1.25616 1.28138 1.36967	 -23.0178 5.51475 -0.275048 -4.14283 -2.40462 -2.09902 -0.254035 0.431557 0.0664437 -0.247561 0.47629 0.0309295
 1.11882 1.49159 0.133634 0.827327	 -51.4626 -8.72095 2.70989 -5.21634 -0.747318 -0.363279 -0.621163 -0.232242 -0.998736 -0.934213 0.800804 0.0769169
 0.795095 0.97027 0.164464 0.636737	 -72.8714 -7.22344 2.97262 -3.10273 1.09521 -0.207617 0.984048 -0.900311 -0.028613 0.422266 0.114251 -0.111021
 0.128028 0.478378 1.42012 0.513413	 6.80425 6.50152 12.1141 0.605408 -1.39908 -0.687158 -1.73372 -1.39668 -0.883992 0.0963635 -1.03606 -0.016714
 1.36266 1.29119 1.0964 1.05856	 2.34076 -6.17357 -4.49077 -1.36052 1.19402 -0.442066 -1.97698 -0.179909 0.504583 -0.392758 -0.314571 -0.0817629
 0.964665 0.346647 1.23373 0.261161	 -49.7892 -1.3836 -3.8039 7.26044 -1.81737 0.704103 -2.01349 -0.0600064 -0.127999 0.0933578 0.0334778 0.0654514
 0.739039 0.730631 0.704004 1.2982	 4.88507 0.454635 -3.12898 -2.06604 0.47162 -0.57618 0.198312 0.681496 0.60867 0.368654 -0.0637224 0.166064
 0.185485 1.39069 0.862362 1.34585	 -3.6953 8.23651 9.93782 -5.97417 -0.0799043 -0.744031 0.43633 0.309247 0.454259 0.415397 -0.00630982 -0.0826166
 0.512012 0.817517 0.308809 1.34164	 -21.1435 6.37777 -4.30108 -4.23376 2.0463 -0.42006 -0.296907 1.17473 0.310159 -0.0022463 0.164474 -0.0037347
 0.778278 0.631131 0.748849 1.22112	 -55.4109 5.34958 -6.98135 -2.52225 0.065909 0.566 0.199553 -0.254991 0.420873 -0.55178 0.215898 0.163315
 1.13283 1.07958 0.175676 1.27017	 -95.7408 -7.90877 -2.90285 -7.18968 2.11282 -0.159941 -0.330482 0.860966 -2.76862 -0.680837 0.178419 -0.0441055
 1.07538 0.322823 1.24214 1.08519	 -18.652 4.27938 -2.07918 -3.30005 -4.82644 1.01638 1.46157 0.352434 -0.424588 1.02321 -0.223194 -0.17497
 0.367668 1.25195 0.16026 0.747447	 -46.2791 8.47316 -2.99532 -0.121931 7.80431 1.35953 0.605029 0.10714 -0.347054 -0.681663 -0.140234 0.0215134
 1.31642 1.13564 1.22533 0.828729	 291.032 -0.969716 -3.80604 0.685389 -0.693159 -1.0953 0.00509731 0.640857 0.176815 -0.467607 -0.700534 -0.189815
 0.45035 1.35846 0.304605 1.19309	 -45.5475 7.22731 -5.79033 -3.03349 5.18964 -0.739477 -0.326184 -0.556351 0.0981377 0.0202146 0.370062 -0.0922846
 0.883383 1.4047 0.314414 0.938038	 16.2738 -10.9348 -2.0295 -2.19296 5.15274 -1.14313 1.13888 0.213368 0.123781 0.582697 0.487302 0.114651
 1.5 0.282182 0.624124 0.939439	 224.459 -3.70104 -3.45577 -2.20599 -0.175905 1.99275 -1.91078 0.105085 -0.585837 0.549757 -0.0512598 -0.128953
 0.284985 0.37047 0.68018 0.982883	 7.85846 5.38324 7.61217 -2.9071 1.54874 1.49817 2.29035 0.422188 0.141189 -0.268197 -0.262692 0.101765
 0.718018 1.26597 0.607307 1.44675	 -60.6682 -6.61798 -3.75066 -3.96676 3.47556 -1.65013 -0.238581 0.60944 0.395648 0.206386 0.570048 -0.112308
 1.49159 1.31922 0.3999 0.732032	 78.4756 -9.10639 0.132163 -3.63172 -2.19004 -1.095 -0.534637 -0.693605 -0.00996476 0.244525 -0.226461 0.203787
 0.388689 0.377477 0.356456 0.401301	 -31.8891 4.16496 0.197102 5.14359 3.97052 1.08882 1.45967 0.0140379 0.0753518 -0.142261 -0.479733 -0.102888
 0.713814 0.273774 0.804905 0.884785	 -16.4961 4.12688 -2.04671 -0.797932 -0.820673 1.6356 2.43511 -0.104226 -0.138219 -0.434622 0.291516 -0.0255281
 0.516216 0.446146 0.828729 0.455956	 14.6318 -0.0353045 0.0753209 5.57907 4.0709 0.930891 1.96932 -0.346558 -0.352254 0.575447 0.0133222 0.0635531
 0.817517 0.474174 1.16787 0.844144	 -61.6684 2.50191 -4.65889 1.38008 -0.627009 0.832405 -2.27015 -0.178794 0.165262 -0.602153 -0.027553 0.101478
 1.35706 0.596096 0.252753 1.15385	 -95.494 -7.44157 -3.28901 -5.49284 -1.08523 0.0278939 -0.0450778 0.362953 -2.06382 0.238998 -0.545955 0.0701732
 0.698398 0.89039 1.23514 0.881982	 -18.4271 -3.38091 -3.23535 0.00672751 0.414241 -2.20747 0.61876 -1.16339 -0.0374722 0.205537 0.389216 0.00152917
 0.744645 0.258358 1.0011 1.08098	 -27.3576 4.36756 0.205114 -3.34912 -3.29828 1.43707 0.831455 0.730385 -0.544339 0.520229 0.0991796 -0.160645
 0.741842 0.755856 1.38088 0.845546	 -52.4924 5.16672 -4.26996 0.777606 -2.76591 -0.782746 -0.508776 -1.07808 -0.00389119 -0.44564 0.289744 0.00767769
 0.426527 0.905806 1.47197 1.28559	 -20.0177 6.0963 2.60883 -2.81889 -1.70388 -1.54599 0.719283 0.439241 0.178951 -0.188856 0.0574312 -0.123025
 0.381682 0.338238 1.40891 1.18188	 -11.911 7.65767 6.77411 -3.60237 -4.7175 -0.0336875 -1.45498 -0.208341 0.0807646 -0.128208 0.356882 0.0798436
 1.4986 1.25335 0.497998 0.202302	 47.0958 -7.11885 8.75505 1.07534 -6.6519 -0.223858 -0.583873 0.830281 0.250818 -0.391331 -0.00793215 -0.0201406
 0.84975 0.827327 0.579279 1.33043	 -48.4131 2.87973 -7.24719 -3.23519 -0.876492 -1.05402 -0.0431714 0.116001 -0.101265 0.361504 0.296035 0.10041
 0.98989 0.357858 0.668969 0.135035	 -89.04 -3.05947 3.6393 6.59016 -0.875179 3.39861 1.41138 1.64531 0.0542132 -0.141008 -0.118814 -0.067508
 0.974474 1.42713 0.32983 0.765666	 55.3686 -9.22984 0.760182 -3.26816 2.45528 -0.674233 -0.819873 -0.518484 0.26162 -0.403517 0.560615 0.11946
 0.101401 0.476977 1.05015 0.265365	 22.2401 5.11259 10.5786 6.21476 1.29479 -0.343738 -0.8963 -0.0431971 -0.846582 0.225892 -0.884778 0.120717
 0.102803 0.841341 0.283584 0.97027	 18.5029 4.90721 7.57152 -3.44134 4.30682 -0.205606 -1.38611 -1.00171 0.26126 0.471176 -0.579478 0.150336
 0.24995 1.16366 1.4033 0.841341	 8.43071 7.00792 9.62875 -1.31972 -0.633978 -0.326758 0.481047 -0.0782212 -0.0124562 -0.318031 -0.0893077 -0.0689668
 1.15526 0.53023 1.10761 1.14124	 -29.6189 0.618048 -3.95177 -3.00619 -2.08221 1.39229 -1.40243 0.581901 0.210464 0.234351 -0.0947195 0.176971
 0.523223 0.203704 0.6998 0.137838	 -22.0216 9.21351 -2.51256 9.84843 1.70157 2.5963 0.284389 0.902069 -0.0856733 0.311064 0.0187041 0.0851655
 0.666166 0.802102 1.20991 0.626927	 28.0966 0.629449 -2.60462 1.78037 -2.02416 -2.17943 -0.0285834 0.283208 0.0997775 -0.588531 0.209573 -0.0215823
 1.07678 1.08378 1.05716 0.279379	 -24.5983 -11.2161 2.74275 4.23983 -2.68898 -1.6169 0.285769 0.364643 0.319477 -0.0660619 0.383834 0.118889
 0.851151 1.31221 0.664765 0.517618	 -93.384 -10.6019 2.84103 0.452168 0.401499 -1.34101 0.193735 0.216313 0.852079 -1.09159 0.318138 -0.044686
 0.377477 1.33744 1.12442 0.594695	 18.344 2.1435 3.50401 1.28957 -1.58294 -2.99623 -0.930457 -0.434853 -0.119147 -0.351368 0.453664 -0.0880287
 1.2996 0.838539 1.33604 1.05716	 -56.056 -4.38062 -6.56655 -0.259677 -1.37925 -0.965145 -0.777388 0.399759 0.249047 0.166381 -0.855309 -0.0691031
 1.12442 0.842743 1.31501 0.210711	 -84.5728 -8.01676 4.08353 5.80042 -4.15786 -0.365292 1.98056 0.384422 -0.157441 0.0480884 0.108209 0.0223174
 0.688589 0.968869 0.691391 0.168669	 -71.1739 -0.212488 3.09354 6.92304 0.428513 0.498575 1.19746 0.461211 0.332678 -0.751818 0.105672 0.053332
 0.227528 0.640941 0.397097 0.799299	 -12.5272 2.59279 2.55584 -0.214911 5.342 -0.25225 -0.626097 -0.0766946 -0.074801 0.405797 -0.48698 0.0234819
 0.214915 0.219119 1.44254 1.26456	 14.7153 7.92427 12.7133 -4.45933 -2.13605 1.43476 -0.371234 0.162459 -0.354441 -0.160958 -0.120877 0.0754177
 0.313013 1.35285 1.01652 0.193894	 -17.9209 4.73296 -0.28045 9.7122 1.60822 -2.55186 1.8024 -0.161237 -0.479693 0.0327156 -0.148589 -0.179177
 0.988488 0.112613 1.15946 1.02913	 4.94239 1.12166 -1.06312 -1.61815 -2.38598 2.85668 -1.27199 -0.626066 0.00884643 0.0802017 0.714544 0.0468583
 0.385886 1.24214 1.4986 1.32062	 -19.6407 7.14406 4.74976 -3.15564 -2.54762 -1.55875 1.22422 1.66958 0.0715901 -0.278515 0.45378 -0.0321991
 0.384484 1.16226 0.9997 0.63954	 -22.7853 5.00893 2.72298 2.15461 0.742152 -0.930118 -0.38079 0.0326067 -0.161822 -0.330269 0.200056 0.0444258
 0.213514 0.369069 0.712412 1.37247	 4.65212 6.85152 9.11311 -6.448 -1.50896 0.408896 0.674093 -0.214276 0.456443 0.155768 -0.435141 0.17416
 1.41451 1.28138 1.25616 0.823123	 -27.5991 1.44631 -7.96186 -0.8325 -4.2928 -1.56339 -0.239043 0.331465 0.0879194 -0.382661 -0.781243 0.0705585
 1.22533 1.12162 0.294795 1.11321	 -84.321 -10.8985 -0.634307 -6.15306 -0.173048 -1.09715 -1.91362 0.390829 -1.49041 -0.46344 0.0492612 0.085229
 1.46216 0.852553 0.942242 0.832933	 -78.0628 -9.44654 -4.05632 0.494943 1.14796 -0.0555424 -0.995378 0.413372 0.634298 -0.146595 -1.14107 0.0302206
 0.631131 0.778278 0.832933 1.16927	 -38.1964 3.70664 -1.7025 -3.2029 -0.675234 -0.371219 -0.774282 -0.714535 0.28979 -0.320881 -0.0502404 -0.0291488
 0.462963 0.671772 1.31642 0.607307	 -24.878 6.03459 0.667607 2.62154 0.171205 0.188056 -0.261638 -0.810867 -0.383635 0.0317215 0.130197 0.106819
 0.635335 1.36687 0.398498 0.898799	 -89.3072 -0.546458 -2.81299 -1.96819 2.72351 -0.789709 -0.0754308 0.0255032 0.337166 -1.26124 0.0387261 0.0866986
 0.48959 0.135035 1.13003 0.708208	 -31.0061 8.76282 6.14402 -0.616303 -4.38492 2.11568 0.833594 -2.12165 -0.712427 0.124747 0.35106 -0.0551165
 0.667568 0.429329 0.448949 0.121021	 -52.5885 -6.39276 9.05661 4.48051 -0.20781 1.02114 0.821199 0.746346 0.700547 -0.823879 -0.379418 -0.251808
 1.23093 0.96046 1.04174 1.04595	 -67.8433 -4.05407 -5.94013 -1.41609 -2.7987 -1.80801 -0.524512 0.578008 0.400481 -0.4073 -0.612009 -0.0358103
 1.12723 1.12723 0.353654 0.561061	 141.533 -6.55082 0.256043 -0.189566 -2.38813 -1.81298 0.638275 0.236295 -0.204866 0.286943 -0.00252189 0.104891
 0.488188 1.22392 0.785285 0.863764	 -8.44537 1.8467 -0.495019 0.0325984 1.3293 -1.47561 1.57057 0.0623205 -0.22564 0.677523 0.148505 -0.0541753
 0.362062 0.443343 0.884785 1.20711	 9.50892 4.50117 6.92595 -3.71485 -0.514775 0.431803 1.2026 0.308514 -0.00918644 -0.173435 -0.0300629 -0.106702
 0.11962 0.975876 0.702603 1.3991	 13.6611 6.45857 9.1407 -5.41697 1.87965 -0.583394 -0.962942 0.455894 0.420001 0.843646 -0.441202 0.0489301
 0.359259 1.04454 0.666166 0.91982	 1.58542 4.35372 4.31102 -2.04858 2.12352 -0.0412127 0.846428 0.466369 0.496961 -0.262193 0.525136 0.0509208
 0.888989 0.917017 1.04735 1.16226	 -21.4985 3.58853 -6.24485 -2.23982 -1.19211 -0.767423 -1.33247 -1.40061 0.0880779 -0.0508375 0.0937007 0.122758
 0.427928 1.12583 0.15045 1.48038	 -24.8844 11.5299 -5.76687 -4.49551 2.5299 -0.583191 0.428147 0.175068 -1.37503 -0.214982 0.669984 -0.021585
 1.36687 0.635335 0.931031 0.423724	 -53.3934 -11.6608 2.01899 2.4991 -1.24163 0.588765 -0.199532 0.0110842 -0.00909642 -0.0691899 -0.296568 -0.077077
 0.283584 0.901602 1.11181 0.519019	 -14.0108 7.89485 4.53436 3.62074 1.82652 -0.220334 -1.60078 -0.736808 -0.206606 -0.443907 -0.366868 -0.113284
 1.42432 0.116817 0.436336 1.08238	 168.408 -5.74447 -4.0617 -3.07023 0.903072 1.86192 0.103706 1.36878 -0.152178 0.817872 -0.34519 -0.633554
 0.959059 0.373273 0.996897 1.04454	 -32.3091 5.36663 -5.74591 -0.889614 -1.90027 2.05526 -1.04525 0.369594 0.372305 -0.433454 0.256311 0.190885
 0.349449 0.143443 0.143443 0.797898	 -23.3656 7.21876 0.891398 -1.0215 3.03823 2.16933 -0.920748 0.308018 -0.38177 -0.0751618 -0.0174428 0.159009
 1.30801 0.527427 1.24915 1.01932	 58.8864 -8.22941 -3.11748 -0.895843 0.234725 0.749587 -1.88326 -0.137286 0.195087 0.0727337 0.00204071 0.191601
 0.318619 0.562462 0.74044 1.46216	 0.785485 6.53786 5.65454 -4.29859 1.28597 0.922104 2.56694 0.430109 0.0654519 -0.357706 -0.0133874 0.0534358
 1.49019 1.03333 0.327027 1.47898	 8.61617 -12.2726 -4.39053 -6.34487 1.06207 -1.42936 0.986444 1.02495 -1.45818 -1.01967 -0.36094 -0.135306
 0.447548 0.451752 0.46016 0.357858	 -32.252 2.51057 0.292054 4.37857 2.58072 0.717423 0.24235 0.210764 0.0754484 -0.389189 -0.119763 -0.0300647
 0.413914 0.657758 0.577878 0.796496	 -18.4065 3.85015 -0.198563 -0.38947 2.09221 -0.73514 1.30851 -0.653836 0.16496 -0.0980768 -0.161333 -0.162085
 0.234535 0.444745 1.1987 0.893193	 15.4357 7.23872 11.5057 -2.18856 -0.16689 1.33502 0.44316 -0.441402 -0.176002 -0.256489 -0.502042 0.0733296
 0.394294 1.10901 0.807708 0.771271	 11.3836 3.20008 3.14595 0.396475 0.669108 -1.80254 -0.660887 -0.308556 -0.0329886 0.134627 0.145063 -0.136996
 0.940841 0.825926 0.701201 1.15105	 1.52489 -3.34028 -4.32033 -1.88923 0.502164 -0.591059 -2.78061 0.941875 0.338973 0.350777 0.48934 0.162277
 0.552653 1.01932 0.811912 1.08799	 3.55886 1.65719 -0.864521 -1.82806 2.16876 -0.629459 -1.28647 0.606341 0.405872 -0.415007 0.238555 0.0434271
 1.23514 0.538639 0.792292 1.24915	 -22.6942 0.165676 -7.68488 -3.26576 0.777306 1.09063 0.838769 -0.714428 0.325651 0.0815955 -0.717414 -0.00710438
 0.53023 1.43273 0.705405 0.768468	 -24.8359 -0.0678862 -2.79589 0.549411 1.86552 -2.64363 0.908563 -0.306093 -0.0490099 0.115731 0.302872 -0.27754
 1.03614 0.422322 1.17207 1.11041	 -47.7253 5.26456 -8.80399 -1.1468 -2.30887 1.01023 -0.0430249 0.0363942 -0.0710792 0.421611 0.149058 0.298389
 1.04735 0.191091 0.932432 0.883383	 -12.0874 1.12649 -5.38631 -0.959619 -0.56099 2.15053 -0.512354 -0.530514 0.341733 0.451022 0.0306747 0.159144
 0.996897 0.887588 1.20711 0.558258	 -13.6611 -8.20723 -1.08988 3.43266 0.769663 -1.01942 -2.40266 -0.634355 -0.0145676 0.207564 0.11893 0.0402526
 0.175676 1.42012 0.200901 0.472773	 23.3482 -1.03199 6.25993 1.54975 7.15688 -0.819855 -1.63577 -0.0449796 -0.0305744 0.316329 0.280971 0.0589589
 1.0978 0.418118 1.28979 0.998298	 -4.78392 -3.63658 -5.13044 -0.236811 -0.17627 0.755103 -0.9441 0.0546721 0.312317 0.296885 0.173834 0.120096
 0.402703 1.41171 0.129429 1.23794	 18.9331 0.97894 -3.53947 -2.02243 9.35813 0.0565719 1.57086 0.296216 -0.12404 0.278599 0.574109 0.0445772
 0.52042 0.91982 0.207908 0.547047	 -33.7046 -3.99827 0.0829974 0.245255 3.20255 -1.25383 -0.289452 -0.233906 0.333049 -0.465594 0.462305 0.00658799
 1.10901 0.394294 1.27017 0.175676	 -44.1766 1.26322 -3.39348 8.80494 -3.88216 1.07077 -2.13347 -0.686062 -0.225895 0.025201 -0.189761 -0.0292984
 0.255556 0.642342 0.618519 0.373273	 15.8559 3.01165 5.74431 5.10965 3.92162 0.00281175 1.31062 -0.266525 -0.447132 0.254496 -0.746066 -0.01278
 1.20571 0.425125 0.806306 0.722222	 30.4858 -3.81467 -4.42087 1.34154 0.945315 1.30431 -0.0440325 0.0210874 0.200257 0.668282 -0.565541 -0.113068
 0.848348 0.397097 1.33183 1.05295	 -36.019 3.33279 -1.85076 -2.00191 -3.02118 1.03304 1.44988 0.995542 0.383252 0.0441276 -0.242714 -0.106544
