# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.150205 -----------------
#dely    BF    dB     BFVar
0.050  0.3973  0.0030  0.0172
0.150  0.3177  0.0025  0.0193
0.250  0.2403  0.0022  0.0125
0.350  0.1694  0.0018  0.0170
0.450  0.1311  0.0016  0.0074
0.550  0.0936  0.0014  0.0146
0.650  0.0628  0.0011  0.0051
0.750  0.0397  0.0009  0.0047
0.850  0.0253  0.0007  0.0028
0.950  0.0148  0.0005  0.0020
1.050  0.0069  0.0003  0.0015
1.150  0.0023  0.0001  0.0008
1.250  0.0008  0.0001  0.0004
1.350  0.0001  0.0000  0.0000
1.450 -0.0000 -0.0000  0.0001
1.550 -0.0000 -0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
