# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.243796 -----------------
#dely    BF    dB     BFVar
0.050  0.3301  0.0001  0.0041
0.150  0.3068  0.0001  0.0020
0.250  0.2781  0.0001  0.0028
0.350  0.2555  0.0001  0.0024
0.450  0.2291  0.0001  0.0032
0.550  0.2025  0.0001  0.0026
0.650  0.1754  0.0001  0.0028
0.750  0.1494  0.0001  0.0022
0.850  0.1252  0.0001  0.0018
0.950  0.1037  0.0001  0.0016
1.050  0.0831  0.0001  0.0011
1.150  0.0643  0.0001  0.0008
1.250  0.0490  0.0001  0.0011
1.350  0.0352  0.0001  0.0005
1.450  0.0244  0.0000  0.0007
1.550  0.0155  0.0000  0.0003
1.650  0.0083  0.0000  0.0002
1.750  0.0024  0.0000  0.0002
