# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0969551 -----------------
#dely    BF    dB     BFVar
0.050  0.2589  0.0008  0.0095
0.150  0.2285  0.0007  0.0107
0.250  0.1822  0.0006  0.0047
0.350  0.1297  0.0005  0.0063
0.450  0.0835  0.0003  0.0048
0.550  0.0468  0.0002  0.0024
0.650  0.0239  0.0001  0.0013
0.750  0.0116  0.0001  0.0083
0.850  0.0039  0.0000  0.0014
0.950  0.0010  0.0000  0.0009
1.050  0.0002  0.0000  0.0004
1.150 -0.0003 -0.0000  0.0003
1.250 -0.0001 -0.0000  0.0003
1.350  0.0000  0.0000  0.0001
1.450 -0.0000 -0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000
