# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.056247 -----------------
#dely    BF
0.050 -0.0737 -0.0030
0.150 -0.0876 -0.0037
0.250 -0.0762 -0.0034
0.350 -0.0666 -0.0034
0.450 -0.0653 -0.0037
0.550 -0.0393 -0.0026
0.650 -0.0324 -0.0023
0.750 -0.0357 -0.0030
0.850 -0.0257 -0.0025
0.950 -0.0215 -0.0027
1.050 -0.0108 -0.0015
1.150 -0.0138 -0.0021
1.250 -0.0066 -0.0015
1.350 -0.0047 -0.0016
1.450 -0.0026 -0.0010
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
