# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.0729249 -----------------
#dely    BF
0.050  0.1441  0.0057
0.150  0.0983  0.0041
0.250  0.1108  0.0049
0.350  0.0993  0.0045
0.450  0.0573  0.0030
0.550  0.0511  0.0029
0.650  0.0465  0.0029
0.750  0.0327  0.0022
0.850  0.0299  0.0024
0.950  0.0156  0.0016
1.050  0.0230  0.0026
1.150  0.0132  0.0021
1.250  0.0033  0.0006
1.350  0.0071  0.0022
1.450 -0.0020 -0.0007
1.550 -0.0009 -0.0007
1.650  0.0000  0.0000
1.750  0.0000  0.0000
