# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.000245183 -----------------
#dely    BF
0.050 -0.0175 -0.0032
0.150  0.0061  0.0012
0.250  0.0038  0.0008
0.350 -0.0208 -0.0052
0.450 -0.0145 -0.0036
0.550  0.0084  0.0020
0.650  0.0048  0.0012
0.750 -0.0058 -0.0019
0.850 -0.0046 -0.0023
0.950  0.0124  0.0072
1.050 -0.0063 -0.0036
1.150  0.0266  0.0153
1.250  0.0016  0.0011
1.350  0.0035  0.0035
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
