# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.232748 -----------------
#dely    BF    dB     BFVar
0.050  0.2389  0.0001  0.0042
0.150  0.2294  0.0001  0.0024
0.250  0.2195  0.0001  0.0026
0.350  0.2120  0.0001  0.0028
0.450  0.2037  0.0001  0.0023
0.550  0.1938  0.0001  0.0017
0.650  0.1812  0.0001  0.0027
0.750  0.1668  0.0001  0.0023
0.850  0.1495  0.0001  0.0018
0.950  0.1304  0.0001  0.0020
1.050  0.1097  0.0001  0.0017
1.150  0.0909  0.0001  0.0017
1.250  0.0704  0.0001  0.0018
1.350  0.0534  0.0001  0.0023
1.450  0.0375  0.0001  0.0010
1.550  0.0238  0.0000  0.0009
1.650  0.0128  0.0000  0.0010
1.750  0.0037  0.0000  0.0002
