# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.283388 -----------------
#dely    BF
0.050  0.4743  0.0029
0.150  0.4318  0.0028
0.250  0.3933  0.0027
0.350  0.3552  0.0026
0.450  0.2824  0.0022
0.550  0.2283  0.0019
0.650  0.1768  0.0016
0.750  0.1445  0.0015
0.850  0.1040  0.0012
0.950  0.0822  0.0010
1.050  0.0552  0.0008
1.150  0.0429  0.0007
1.250  0.0345  0.0006
1.350  0.0157  0.0003
1.450  0.0060  0.0002
1.550  0.0056  0.0002
1.650  0.0014  0.0001
1.750 -0.0000 -0.0000
